"Plot Title: site8km"
"#","Date Time, GMT-06:00","Voltage, V (LGR S/N: 21623140, SEN S/N: 21378802)","Current, mA (LGR S/N: 21623140, SEN S/N: 21378802)","Wind Speed, m/s (LGR S/N: 21623140, SEN S/N: 21534757)","Gust Speed, m/s (LGR S/N: 21623140, SEN S/N: 21534757)","Wind Direction, ø (LGR S/N: 21623140, SEN S/N: 21534757)","Temp, °C (LGR S/N: 21623140, SEN S/N: 21549913)","RH, % (LGR S/N: 21623140, SEN S/N: 21549913)","Pressure, mbar (LGR S/N: 21623140, SEN S/N: 21569227)"
2867,04/20/23 11:05:51 AM,-0.2039,0.0000,5.01,6.01,307.5,0.309,64.649,846.650
2868,04/20/23 11:15:51 AM,-0.2039,0.0000,5.34,6.68,304.7,0.445,63.960,846.650
2869,04/20/23 11:25:51 AM,-0.2039,0.0000,5.68,7.35,297.6,0.512,63.807,846.750
2870,04/20/23 11:35:51 AM,-0.2039,0.0000,6.01,7.68,293.4,0.617,62.300,846.750
2871,04/20/23 11:45:51 AM,-0.2039,0.0000,6.35,8.02,292.0,0.740,61.100,846.650
2872,04/20/23 11:55:51 AM,-0.2039,0.0000,6.35,8.02,294.8,0.877,60.275,846.750
2873,04/20/23 12:05:51 PM,-0.2039,0.0000,6.35,8.02,293.4,0.925,60.955,846.650
2874,04/20/23 12:15:51 PM,-0.2039,0.0000,6.35,7.68,294.8,1.108,60.844,846.650
2875,04/20/23 12:25:51 PM,-0.2039,0.0000,6.01,8.35,296.2,1.247,58.273,846.750
2876,04/20/23 12:35:51 PM,-0.2039,0.0000,5.68,7.35,296.2,1.459,55.590,846.650
2877,04/20/23 12:45:51 PM,-0.2039,0.0000,6.01,7.68,293.4,1.577,55.908,846.750
2878,04/20/23 12:55:51 PM,-0.2039,0.0000,5.68,7.01,297.6,1.671,57.079,846.650
2879,04/20/23 01:05:51 PM,-0.2039,0.0000,6.01,7.35,294.8,1.764,56.080,846.650
2880,04/20/23 01:15:51 PM,-0.2039,0.0000,5.34,7.01,287.8,1.979,56.222,846.550
2881,04/20/23 01:25:51 PM,-0.2039,0.0000,5.34,6.68,289.2,2.102,55.354,846.550
2882,04/20/23 01:35:51 PM,-0.2039,0.0000,5.34,7.01,292.0,2.193,55.590,846.550
2883,04/20/23 01:45:51 PM,-0.2039,0.0000,5.34,6.68,293.4,2.242,54.202,846.550
2884,04/20/23 01:55:51 PM,-0.2039,0.0000,5.34,6.68,286.4,2.507,53.906,846.550
2885,04/20/23 02:05:51 PM,-0.2039,0.0000,5.68,6.68,286.4,2.539,52.865,846.450
2886,04/20/23 02:15:51 PM,-0.2039,0.0000,5.68,6.68,294.8,2.512,51.824,846.350
2887,04/20/23 02:25:51 PM,-0.2039,0.0000,5.34,6.35,289.2,2.569,53.048,846.450
2888,04/20/23 02:35:51 PM,-0.2039,0.0000,5.01,6.68,292.0,2.775,51.691,846.650
2889,04/20/23 02:45:51 PM,-0.2039,0.0000,5.34,6.68,290.6,2.839,49.082,846.650
2890,04/20/23 02:55:51 PM,-0.2039,0.0000,5.34,6.35,290.6,2.936,49.603,846.550
2891,04/20/23 03:05:51 PM,-0.2039,0.0000,4.68,6.35,293.4,3.129,49.953,846.550
2892,04/20/23 03:15:51 PM,-0.2039,0.0000,4.68,5.68,296.2,3.172,50.489,846.550
2893,04/20/23 03:25:51 PM,-0.2039,0.0000,4.34,5.68,292.0,3.397,49.441,846.450
2894,04/20/23 03:35:51 PM,-0.2039,0.0000,4.68,5.34,287.8,3.499,49.039,846.450
2895,04/20/23 03:45:51 PM,-0.2039,0.0000,4.68,6.01,285.0,3.322,53.860,846.450
2896,04/20/23 03:55:51 PM,-0.2039,0.0000,4.68,6.01,286.4,3.437,52.059,846.350
2897,04/20/23 04:05:51 PM,-0.2039,0.0000,4.68,6.01,286.4,3.408,52.317,846.150
2898,04/20/23 04:15:51 PM,-0.2039,0.0000,4.68,6.35,294.8,3.314,51.930,846.250
2899,04/20/23 04:25:51 PM,-0.2039,0.0000,4.34,5.34,283.6,3.322,53.623,846.350
2900,04/20/23 04:35:51 PM,-0.2039,0.0000,4.34,5.34,292.0,3.528,52.660,846.250
2901,04/20/23 04:45:51 PM,-0.2039,0.0000,4.01,5.01,290.6,3.536,52.154,846.250
2902,04/20/23 04:55:51 PM,-0.2039,0.0000,3.67,4.34,289.2,3.472,53.579,846.250
2903,04/20/23 05:05:51 PM,-0.2039,0.0000,3.34,4.34,285.0,3.555,52.203,846.350
2904,04/20/23 05:15:51 PM,-0.2039,0.0000,3.01,3.67,285.0,3.751,52.042,846.350
2905,04/20/23 05:25:51 PM,-0.2039,0.0000,3.01,3.67,285.0,3.641,53.117,846.350
2906,04/20/23 05:35:51 PM,-0.2039,0.0000,3.01,3.67,287.8,3.392,54.968,846.350
2907,04/20/23 05:45:51 PM,-0.2039,0.0000,3.01,3.67,283.6,3.400,56.432,846.350
2908,04/20/23 05:55:51 PM,-0.2039,0.0000,3.01,3.67,286.4,2.944,57.675,846.550
2909,04/20/23 06:05:51 PM,-0.2039,0.0000,3.01,3.67,286.4,2.810,56.570,846.550
2910,04/20/23 06:15:51 PM,-0.2039,0.0000,3.01,3.67,286.4,2.528,57.362,846.550
2911,04/20/23 06:25:51 PM,-0.2039,0.0000,3.01,3.67,287.8,2.317,59.867,846.550
2912,04/20/23 06:35:51 PM,-0.2039,0.0000,2.67,3.34,289.2,2.268,60.772,846.450
2913,04/20/23 06:45:51 PM,-0.2039,0.0000,3.01,3.34,289.2,2.204,61.523,846.450
2914,04/20/23 06:55:51 PM,-0.2039,0.0000,2.67,3.34,296.2,1.928,62.080,846.450
2915,04/20/23 07:05:51 PM,-0.2039,0.0000,3.34,4.01,293.4,1.574,64.096,846.550
2916,04/20/23 07:15:51 PM,-0.2039,0.0000,4.01,4.68,290.6,1.252,64.993,846.550
2917,04/20/23 07:25:51 PM,-0.2039,0.0000,4.34,5.01,292.0,1.059,64.086,846.550
2918,04/20/23 07:35:51 PM,-0.2039,0.0000,4.34,4.68,287.8,0.738,65.553,846.550
2919,04/20/23 07:45:51 PM,-0.2039,0.0000,4.01,4.68,289.2,0.311,67.610,846.550
2920,04/20/23 07:55:51 PM,-0.2039,0.0000,4.01,4.68,287.8,0.223,67.189,846.550
2921,04/20/23 08:05:51 PM,-0.2039,0.0000,4.34,5.01,290.6,0.118,67.344,846.550
2922,04/20/23 08:15:51 PM,-0.2039,0.0000,4.34,5.01,289.2,-0.021,67.463,846.550
2923,04/20/23 08:25:51 PM,-0.2039,0.0000,4.01,4.68,287.8,-0.134,67.494,846.550
2924,04/20/23 08:35:51 PM,-0.2039,0.0000,4.01,4.68,287.8,-0.013,65.461,846.550
2925,04/20/23 08:45:51 PM,-0.2039,0.0000,4.01,4.68,285.0,0.089,63.523,846.550
2926,04/20/23 08:55:51 PM,-0.2039,0.0000,3.67,4.34,289.2,-0.053,64.950,846.450
2927,04/20/23 09:05:51 PM,-0.2039,0.0000,3.67,4.34,283.6,0.469,59.403,846.550
2928,04/20/23 09:15:51 PM,-0.2039,0.0000,3.34,3.67,282.2,0.397,59.512,846.550
2929,04/20/23 09:25:51 PM,-0.2039,0.0000,3.01,4.01,272.4,0.319,59.893,846.650
2930,04/20/23 09:35:51 PM,-0.2039,0.0000,2.67,3.67,336.9,-0.439,66.966,846.750
2931,04/20/23 09:45:51 PM,-0.2039,0.0000,2.67,3.34,303.2,-0.689,70.222,846.750
2932,04/20/23 09:55:51 PM,-0.2039,0.0000,2.67,3.01,292.0,-0.182,64.497,846.750
2933,04/20/23 10:05:51 PM,-0.2039,0.0000,3.01,4.01,273.8,1.016,52.815,846.750
2934,04/20/23 10:15:51 PM,-0.2039,0.0000,2.67,3.01,307.5,0.681,59.022,846.650
2935,04/20/23 10:25:51 PM,-0.2039,0.0000,2.34,3.01,324.3,0.008,69.125,846.750
2936,04/20/23 10:35:51 PM,-0.2039,0.0000,2.34,3.34,307.5,0.016,70.468,846.750
2937,04/20/23 10:45:51 PM,-0.2039,0.0000,2.67,3.34,317.3,-0.329,75.782,846.650
2938,04/20/23 10:55:51 PM,-0.2039,0.0000,2.00,2.67,301.8,-0.523,78.579,846.650
2939,04/20/23 11:05:51 PM,-0.2039,0.0000,2.00,2.67,294.8,-0.571,77.931,846.550
2940,04/20/23 11:15:51 PM,-0.2039,0.0000,3.01,4.01,255.5,0.008,70.687,846.450
2941,04/20/23 11:25:51 PM,-0.2039,0.0000,3.67,5.34,256.9,-0.099,68.843,846.550
2942,04/20/23 11:35:51 PM,-0.2039,0.0000,2.67,4.34,280.8,0.601,58.512,846.450
2943,04/20/23 11:45:51 PM,-0.2039,0.0000,3.34,4.68,266.7,1.553,53.788,846.450
2944,04/20/23 11:55:51 PM,-0.2039,0.0000,3.67,5.68,276.6,1.188,64.625,846.250
2945,04/21/23 12:05:51 AM,-0.2039,0.0000,3.67,5.01,317.3,0.534,72.982,846.150
2946,04/21/23 12:15:51 AM,-0.2039,0.0000,3.34,4.34,306.1,-0.407,85.005,846.250
2947,04/21/23 12:25:51 AM,-0.2039,0.0000,2.34,3.34,304.7,-0.716,88.586,846.350
2948,04/21/23 12:35:51 AM,-0.2039,0.0000,2.00,2.67,289.2,-0.860,89.528,846.350
2949,04/21/23 12:45:51 AM,-0.2039,0.0000,1.67,2.34,287.8,-0.871,89.979,846.250
2950,04/21/23 12:55:51 AM,-0.2039,0.0000,1.67,2.34,294.8,-0.836,91.061,846.150
2951,04/21/23 01:05:51 AM,-0.2039,0.0000,1.67,2.00,290.6,-0.815,90.068,846.150
2952,04/21/23 01:15:51 AM,-0.2039,0.0000,1.34,1.67,282.2,-0.764,89.828,845.950
2953,04/21/23 01:25:51 AM,-0.2039,0.0000,1.00,1.67,279.4,-0.769,91.246,845.950
2954,04/21/23 01:35:51 AM,-0.2039,0.0000,1.00,1.67,279.4,-0.943,94.130,845.850
2955,04/21/23 01:45:51 AM,-0.2039,0.0000,1.67,2.00,262.5,-1.024,95.268,845.850
2956,04/21/23 01:55:51 AM,-0.2039,0.0000,1.34,2.00,271.0,-1.035,94.897,845.750
2957,04/21/23 02:05:51 AM,-0.2039,0.0000,1.34,1.67,268.1,-1.075,95.642,845.650
2958,04/21/23 02:15:51 AM,-0.2039,0.0000,1.00,1.67,271.0,-1.112,96.255,845.650
2959,04/21/23 02:25:51 AM,-0.2039,0.0000,1.00,1.34,272.4,-1.187,97.411,845.450
2960,04/21/23 02:35:51 AM,-0.2039,0.0000,1.00,1.00,272.4,-1.262,98.068,845.250
2961,04/21/23 02:45:51 AM,-0.2039,0.0000,1.00,1.34,272.4,-1.305,98.451,845.250
2962,04/21/23 02:55:51 AM,-0.2039,0.0000,1.34,1.34,272.4,-1.257,97.986,845.150
2963,04/21/23 03:05:51 AM,-0.2039,0.0000,1.00,1.34,293.4,-1.321,97.914,845.150
2964,04/21/23 03:15:51 AM,-0.2039,0.0000,1.00,1.34,327.1,-1.472,97.504,845.050
2965,04/21/23 03:25:51 AM,-0.2039,0.0000,1.00,1.67,322.9,-1.611,98.280,845.050
2966,04/21/23 03:35:51 AM,-0.2039,0.0000,1.00,1.67,308.9,-1.708,97.011,844.950
2967,04/21/23 03:45:51 AM,-0.2039,0.0000,2.67,3.34,328.5,-1.678,95.724,844.850
2968,04/21/23 03:55:51 AM,-0.2039,0.0000,2.67,3.01,318.7,-1.657,95.097,844.750
2969,04/21/23 04:05:51 AM,-0.2039,0.0000,3.34,5.01,344.0,-1.665,95.483,844.750
2970,04/21/23 04:15:51 AM,-0.2039,0.0000,4.01,5.01,352.4,-1.514,95.277,844.650
2971,04/21/23 04:25:51 AM,-0.2039,0.0000,4.34,5.01,344.0,-1.482,95.451,844.650
2972,04/21/23 04:35:51 AM,-0.2039,0.0000,3.67,4.68,328.5,-1.512,95.602,844.650
2973,04/21/23 04:45:51 AM,-0.2039,0.0000,3.34,4.01,315.9,-1.643,96.561,844.550
2974,04/21/23 04:55:51 AM,-0.2039,0.0000,3.34,4.01,318.7,-1.649,96.962,844.650
2975,04/21/23 05:05:51 AM,-0.2039,0.0000,2.67,3.34,307.5,-1.665,97.482,844.550
2976,04/21/23 05:15:51 AM,-0.2039,0.0000,2.34,2.67,322.9,-1.587,97.678,844.450
2977,04/21/23 05:25:51 AM,-0.2039,0.0000,2.00,2.67,321.5,-1.541,98.209,844.450
2978,04/21/23 05:35:51 AM,-0.2039,0.0000,1.67,2.00,320.1,-1.571,98.888,844.250
2979,04/21/23 05:45:51 AM,-0.2039,0.0000,1.67,2.34,320.1,-1.568,99.286,844.050
2980,04/21/23 05:55:51 AM,-0.2039,0.0000,1.67,2.34,314.5,-1.565,99.872,844.050
2981,04/21/23 06:05:51 AM,-0.2039,0.0000,1.67,2.00,308.9,-1.568,99.997,843.850
2982,04/21/23 06:15:51 AM,-0.2039,0.0000,1.34,1.67,313.1,-1.568,99.997,843.850
2983,04/21/23 06:25:51 AM,-0.2039,0.0000,1.00,1.67,296.2,-1.523,99.997,843.850
2984,04/21/23 06:35:51 AM,-0.2039,0.0000,0.67,1.34,294.8,-1.523,99.997,843.750
2985,04/21/23 06:45:51 AM,-0.2039,0.0000,0.67,1.00,294.8,-1.525,99.997,843.750
2986,04/21/23 06:55:51 AM,-0.2039,0.0000,1.00,1.34,301.8,-1.512,99.997,843.750
2987,04/21/23 07:05:51 AM,-0.2039,0.0000,1.00,1.34,304.7,-1.520,99.997,843.750
2988,04/21/23 07:15:51 AM,-0.2039,0.0000,1.34,2.67,314.5,-1.461,99.997,843.650
2989,04/21/23 07:25:51 AM,-0.2039,0.0000,2.00,2.67,338.3,-1.327,99.753,843.750
2990,04/21/23 07:35:51 AM,-0.2039,0.0000,2.34,2.67,335.5,-1.308,99.348,843.750
2991,04/21/23 07:45:51 AM,-0.2039,0.0000,2.00,2.34,338.3,-1.228,99.387,843.750
2992,04/21/23 07:55:51 AM,-0.2039,0.0000,2.34,3.01,329.9,-0.911,99.443,843.750
2993,04/21/23 08:05:51 AM,-0.2039,0.0000,3.34,4.68,321.5,-0.587,98.947,843.650
2994,04/21/23 08:15:51 AM,-0.2039,0.0000,4.34,6.01,311.7,-0.386,98.212,843.550
2995,04/21/23 08:25:51 AM,-0.2039,0.0000,5.34,7.01,303.2,-0.072,96.890,843.350
2996,04/21/23 08:35:51 AM,-0.2039,0.0000,6.68,8.68,299.0,0.145,96.925,843.350
2997,04/21/23 08:45:51 AM,-0.2039,0.0000,7.35,9.68,294.8,0.351,97.017,843.250
2998,04/21/23 08:55:51 AM,-0.2039,0.0000,8.02,9.35,296.2,0.638,96.281,843.050
2999,04/21/23 09:05:51 AM,-0.2039,0.0000,8.68,10.69,296.2,0.684,96.490,843.050
3000,04/21/23 09:15:51 AM,-0.2039,0.0000,8.35,10.02,296.2,1.161,94.784,842.850
3001,04/21/23 09:25:51 AM,-0.2039,0.0000,9.02,10.69,297.6,1.263,94.568,842.850
3002,04/21/23 09:35:51 AM,-0.2039,0.0000,9.35,11.69,296.2,1.099,96.072,842.750
3003,04/21/23 09:45:51 AM,-0.2039,0.0000,10.69,13.36,294.8,1.410,94.667,842.350
3004,04/21/23 09:55:51 AM,-0.2039,0.0000,11.69,15.03,299.0,1.515,93.472,842.350
3005,04/21/23 10:05:51 AM,-0.2039,0.0000,12.36,15.36,301.8,1.587,91.986,842.150
3006,04/21/23 10:15:51 AM,-0.2039,0.0000,13.02,15.70,301.8,1.842,90.155,841.950
3007,04/21/23 10:25:51 AM,-0.2039,0.0000,12.69,14.69,301.8,1.968,89.178,841.850
3008,04/21/23 10:35:51 AM,-0.2039,0.0000,12.69,16.36,300.4,2.099,87.794,841.750
3009,04/21/23 10:45:51 AM,-0.2039,0.0000,13.02,15.70,301.8,2.260,86.049,841.750
3010,04/21/23 10:55:51 AM,-0.2039,0.0000,12.69,15.70,306.1,2.271,84.681,841.950
3011,04/21/23 11:05:51 AM,-0.2039,0.0000,12.36,15.03,304.7,2.338,82.968,842.050
3012,04/21/23 11:15:51 AM,-0.2039,0.0000,11.02,13.69,307.5,2.486,81.547,842.150
3013,04/21/23 11:25:51 AM,-0.2039,0.0000,10.02,12.36,307.5,2.571,79.472,842.350
3014,04/21/23 11:35:51 AM,-0.2039,0.0000,9.68,13.69,303.2,2.805,76.600,842.750
3015,04/21/23 11:45:51 AM,-0.2039,0.0000,10.35,12.69,299.0,2.890,75.790,842.850
3016,04/21/23 11:55:51 AM,-0.2039,0.0000,9.02,11.35,301.8,2.837,76.890,843.150
3017,04/21/23 12:05:51 PM,-0.2039,0.0000,9.35,12.02,301.8,2.971,77.481,843.250
3018,04/21/23 12:15:51 PM,-0.2039,0.0000,9.68,12.36,303.2,2.845,79.055,843.450
3019,04/21/23 12:25:51 PM,-0.2039,0.0000,8.35,11.02,303.2,2.764,79.918,843.750
3020,04/21/23 12:35:51 PM,-0.2039,0.0000,9.35,12.69,308.9,2.829,79.045,843.850
3021,04/21/23 12:45:51 PM,-0.2039,0.0000,10.02,13.69,308.9,2.528,79.925,843.750
3022,04/21/23 12:55:51 PM,-0.2039,0.0000,7.35,10.35,311.7,3.137,74.609,843.950
3023,04/21/23 01:05:51 PM,-0.2039,0.0000,9.35,12.69,313.1,3.231,65.124,843.950
3024,04/21/23 01:15:51 PM,-0.2039,0.0000,9.68,12.69,310.3,3.086,63.610,844.150
3025,04/21/23 01:25:51 PM,-0.2039,0.0000,10.02,12.36,311.7,2.944,64.259,844.150
3026,04/21/23 01:35:51 PM,-0.2039,0.0000,9.68,11.69,311.7,2.869,64.022,844.350
3027,04/21/23 01:45:51 PM,-0.2039,0.0000,10.35,14.69,313.1,2.813,61.961,844.350
3028,04/21/23 01:55:51 PM,-0.2039,0.0000,9.02,13.36,304.7,2.952,62.283,844.350
3029,04/21/23 02:05:51 PM,-0.2039,0.0000,9.02,11.69,301.8,2.984,62.771,844.250
3030,04/21/23 02:15:51 PM,-0.2039,0.0000,8.35,11.02,306.1,3.054,64.228,844.350
3031,04/21/23 02:25:51 PM,-0.2039,0.0000,8.68,13.36,310.3,3.196,65.415,844.250
3032,04/21/23 02:35:51 PM,-0.2039,0.0000,10.02,12.02,314.5,3.113,66.076,844.350
3033,04/21/23 02:45:51 PM,-0.2039,0.0000,9.68,11.69,311.7,3.099,66.961,844.350
3034,04/21/23 02:55:51 PM,-0.2039,0.0000,9.68,12.02,315.9,3.019,65.272,844.450
3035,04/21/23 03:05:51 PM,-0.2039,0.0000,9.35,12.02,317.3,3.301,62.579,844.250
3036,04/21/23 03:15:51 PM,-0.2039,0.0000,9.35,12.02,313.1,3.201,64.123,844.450
3037,04/21/23 03:25:51 PM,-0.2039,0.0000,9.02,12.69,314.5,3.293,66.371,844.250
3038,04/21/23 03:35:51 PM,-0.2039,0.0000,8.35,11.35,322.9,3.255,67.028,844.350
3039,04/21/23 03:45:51 PM,-0.2039,0.0000,9.68,12.36,304.7,3.231,66.168,844.250
3040,04/21/23 03:55:51 PM,-0.2039,0.0000,9.02,11.69,303.2,3.108,67.080,844.350
3041,04/21/23 04:05:51 PM,-0.2039,0.0000,9.02,11.35,311.7,2.882,68.408,844.450
3042,04/21/23 04:15:51 PM,-0.2039,0.0000,9.02,10.69,311.7,2.797,69.070,844.350
3043,04/21/23 04:25:51 PM,-0.2039,0.0000,9.35,12.02,306.1,2.874,68.394,844.250
3044,04/21/23 04:35:51 PM,-0.2039,0.0000,10.02,13.02,301.8,2.968,67.471,844.250
3045,04/21/23 04:45:51 PM,-0.2039,0.0000,8.68,11.69,310.3,2.979,68.731,844.150
3046,04/21/23 04:55:51 PM,-0.2039,0.0000,8.68,11.69,308.9,2.896,68.260,844.250
3047,04/21/23 05:05:51 PM,-0.2039,0.0000,9.02,12.02,306.1,2.743,69.033,844.350
3048,04/21/23 05:15:51 PM,-0.2039,0.0000,8.68,11.35,304.7,2.797,68.867,844.350
3049,04/21/23 05:25:51 PM,-0.2039,0.0000,9.02,12.02,301.8,2.880,67.741,844.350
3050,04/21/23 05:35:51 PM,-0.2039,0.0000,8.35,11.02,304.7,2.630,69.059,844.450
3051,04/21/23 05:45:51 PM,-0.2039,0.0000,8.68,10.35,304.7,2.657,68.411,844.450
3052,04/21/23 05:55:51 PM,-0.2039,0.0000,8.35,10.69,303.2,2.553,68.904,844.550
3053,04/21/23 06:05:51 PM,-0.2039,0.0000,8.35,10.69,303.2,2.475,69.491,844.550
3054,04/21/23 06:15:51 PM,-0.2039,0.0000,8.02,10.02,304.7,2.502,69.616,844.550
3055,04/21/23 06:25:51 PM,-0.2039,0.0000,7.68,10.02,300.4,2.654,68.392,844.550
3056,04/21/23 06:35:51 PM,-0.2039,0.0000,7.68,10.02,297.6,2.847,66.935,844.550
3057,04/21/23 06:45:51 PM,-0.2039,0.0000,8.02,10.35,303.2,2.539,67.939,844.750
3058,04/21/23 06:55:51 PM,-0.2039,0.0000,8.35,11.35,301.8,2.507,67.214,844.750
3059,04/21/23 07:05:51 PM,-0.2039,0.0000,8.35,10.69,306.1,2.443,67.607,844.750
3060,04/21/23 07:15:51 PM,-0.2039,0.0000,8.02,10.69,303.2,2.526,66.804,844.850
3061,04/21/23 07:25:51 PM,-0.2039,0.0000,7.68,10.02,304.7,2.081,68.957,844.850
3062,04/21/23 07:35:51 PM,-0.2039,0.0000,7.68,10.02,307.5,2.046,69.633,844.950
3063,04/21/23 07:45:51 PM,-0.2039,0.0000,6.35,8.35,307.5,1.748,71.687,845.050
3064,04/21/23 07:55:51 PM,-0.2039,0.0000,6.35,8.35,307.5,1.536,72.372,845.050
3065,04/21/23 08:05:51 PM,-0.2039,0.0000,7.01,9.02,306.1,1.408,72.667,845.150
3066,04/21/23 08:15:51 PM,-0.2039,0.0000,6.35,9.35,304.7,1.140,73.753,845.250
3067,04/21/23 08:25:51 PM,-0.2039,0.0000,6.68,8.35,304.7,1.215,72.944,845.250
3068,04/21/23 08:35:51 PM,-0.2039,0.0000,6.01,8.02,304.7,1.086,73.913,845.250
3069,04/21/23 08:45:51 PM,-0.2039,0.0000,5.68,6.68,307.5,1.016,74.435,845.350
3070,04/21/23 08:55:51 PM,-0.2039,0.0000,5.34,6.35,301.8,0.960,74.318,845.350
3071,04/21/23 09:05:51 PM,-0.2039,0.0000,5.01,6.01,304.7,0.799,74.600,845.350
3072,04/21/23 09:15:51 PM,-0.2039,0.0000,4.68,5.34,307.5,0.700,75.317,845.350
3073,04/21/23 09:25:51 PM,-0.2039,0.0000,4.68,5.68,304.7,0.700,75.709,845.450
3074,04/21/23 09:35:51 PM,-0.2039,0.0000,4.68,5.68,297.6,0.582,76.149,845.550
3075,04/21/23 09:45:51 PM,-0.2039,0.0000,5.01,6.35,292.0,0.703,74.719,845.650
3076,04/21/23 09:55:51 PM,-0.2039,0.0000,5.01,6.01,293.4,0.502,75.007,845.750
3077,04/21/23 10:05:51 PM,-0.2039,0.0000,4.68,5.34,292.0,0.480,74.278,845.850
3078,04/21/23 10:15:51 PM,-0.2039,0.0000,5.01,6.01,294.8,0.491,72.795,845.850
3079,04/21/23 10:25:51 PM,-0.2039,0.0000,5.01,6.68,307.5,0.368,72.657,845.850
3080,04/21/23 10:35:51 PM,-0.2039,0.0000,5.01,6.68,320.1,0.279,73.136,845.850
3081,04/21/23 10:45:51 PM,-0.2039,0.0000,5.01,6.68,327.1,0.212,73.422,845.850
3082,04/21/23 10:55:51 PM,-0.2039,0.0000,3.01,4.68,355.2,-0.606,77.255,845.950
3083,04/21/23 11:05:51 PM,-0.2039,0.0000,2.34,3.34,338.3,-0.820,78.529,845.950
3084,04/21/23 11:15:51 PM,-0.2039,0.0000,2.34,3.01,334.1,-0.386,76.551,845.850
3085,04/21/23 11:25:51 PM,-0.2039,0.0000,2.34,3.01,348.2,-0.678,78.839,845.650
3086,04/21/23 11:35:51 PM,-0.2039,0.0000,2.67,3.67,349.6,-0.496,78.346,845.650
3087,04/21/23 11:45:51 PM,-0.2039,0.0000,3.01,3.67,342.6,-0.112,75.821,845.550
3088,04/21/23 11:55:51 PM,-0.2039,0.0000,2.67,3.01,331.3,-1.024,81.096,845.650
3089,04/22/23 12:05:51 AM,-0.2039,0.0000,3.01,3.67,335.5,-0.496,77.913,845.550
3090,04/22/23 12:15:51 AM,-0.2039,0.0000,2.67,3.34,313.1,-0.407,76.493,845.450
3091,04/22/23 12:25:51 AM,-0.2039,0.0000,3.01,3.34,310.3,-0.649,76.733,845.450
3092,04/22/23 12:35:51 AM,-0.2039,0.0000,2.67,3.01,311.7,-1.466,79.751,845.350
3093,04/22/23 12:45:51 AM,-0.2039,0.0000,2.67,3.01,306.1,-1.308,79.013,845.350
3094,04/22/23 12:55:51 AM,-0.2039,0.0000,3.01,3.34,308.9,-0.402,74.192,845.350
3095,04/22/23 01:05:51 AM,-0.2039,0.0000,2.34,3.01,310.3,-1.279,76.989,845.350
3096,04/22/23 01:15:51 AM,-0.2039,0.0000,3.34,3.67,329.9,-1.123,77.110,845.250
3097,04/22/23 01:25:51 AM,-0.2039,0.0000,3.34,4.01,338.3,-1.836,79.373,845.150
3098,04/22/23 01:35:51 AM,-0.2039,0.0000,3.67,4.34,332.7,-1.831,79.211,845.150
3099,04/22/23 01:45:51 AM,-0.2039,0.0000,3.67,4.34,324.3,-2.008,80.504,845.050
3100,04/22/23 01:55:51 AM,-0.2039,0.0000,3.67,4.34,313.1,-2.016,80.655,845.050
3101,04/22/23 02:05:51 AM,-0.2039,0.0000,3.67,4.68,314.5,-2.413,82.354,845.050
3102,04/22/23 02:15:51 AM,-0.2039,0.0000,3.67,4.01,314.5,-2.029,80.797,845.050
3103,04/22/23 02:25:51 AM,-0.2039,0.0000,3.67,4.34,317.3,-2.171,81.146,844.950
3104,04/22/23 02:35:51 AM,-0.2039,0.0000,4.01,4.68,314.5,-2.305,82.168,844.950
3105,04/22/23 02:45:51 AM,-0.2039,0.0000,3.01,3.67,299.0,-2.533,82.550,844.950
3106,04/22/23 02:55:51 AM,-0.2039,0.0000,3.34,4.01,299.0,-2.565,81.605,844.850
3107,04/22/23 03:05:51 AM,-0.2039,0.0000,3.01,3.67,296.2,-1.807,78.541,844.850
3108,04/22/23 03:15:51 AM,-0.2039,0.0000,4.01,4.68,272.4,-0.911,75.328,844.750
3109,04/22/23 03:25:51 AM,-0.2039,0.0000,4.01,4.68,279.4,-0.324,73.443,844.750
3110,04/22/23 03:35:51 AM,-0.2039,0.0000,3.67,4.01,282.2,-0.539,75.135,844.650
3111,04/22/23 03:45:51 AM,-0.2039,0.0000,3.01,3.67,285.0,-0.882,78.192,844.650
3112,04/22/23 03:55:51 AM,-0.2039,0.0000,2.67,4.01,314.5,-1.539,84.378,844.550
3113,04/22/23 04:05:51 AM,-0.2039,0.0000,3.34,4.01,314.5,-1.351,84.268,844.550
3114,04/22/23 04:15:51 AM,-0.2039,0.0000,3.67,4.34,313.1,-1.271,84.079,844.450
3115,04/22/23 04:25:51 AM,-0.2039,0.0000,3.67,4.01,308.9,-1.308,84.198,844.450
3116,04/22/23 04:35:51 AM,-0.2039,0.0000,3.67,4.34,311.7,-1.252,84.508,844.450
3117,04/22/23 04:45:51 AM,-0.2039,0.0000,4.01,4.68,308.9,-1.198,83.830,844.350
3118,04/22/23 04:55:51 AM,-0.2039,0.0000,3.67,4.68,307.5,-0.807,81.335,844.350
3119,04/22/23 05:05:51 AM,-0.2039,0.0000,3.34,4.01,307.5,-1.118,83.403,844.250
3120,04/22/23 05:15:51 AM,-0.2039,0.0000,3.67,4.01,307.5,-0.925,81.234,844.250
3121,04/22/23 05:25:51 AM,-0.2039,0.0000,3.67,4.34,303.2,-1.088,80.319,844.250
3122,04/22/23 05:35:51 AM,-0.2039,0.0000,3.01,3.67,306.1,-1.450,82.490,844.150
