"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
6457,12/11/24 08:56:53 AM,839.550,1.67,2.34,89.9,-10.322,95.465
6458,12/11/24 09:06:53 AM,839.550,1.67,2.34,102.5,-10.163,95.732
6459,12/11/24 09:16:53 AM,839.450,1.67,2.00,89.9,-10.153,95.421
6460,12/11/24 09:26:53 AM,839.550,1.00,1.67,85.6,-10.244,95.497
6461,12/11/24 09:36:53 AM,839.450,1.67,2.34,85.6,-10.094,96.584
6462,12/11/24 09:46:53 AM,839.450,1.67,2.67,116.5,-9.665,96.066
6463,12/11/24 09:56:53 AM,839.450,1.67,2.34,120.7,-9.426,95.961
6464,12/11/24 10:06:53 AM,839.550,1.34,2.00,119.3,-9.153,95.818
6465,12/11/24 10:16:53 AM,839.550,1.67,2.34,115.1,-9.011,95.024
6466,12/11/24 10:26:53 AM,839.350,1.67,2.34,134.8,-8.633,93.631
6467,12/11/24 10:36:53 AM,839.150,2.00,2.67,127.8,-8.257,92.428
6468,12/11/24 10:46:53 AM,839.150,1.67,2.00,130.6,-7.885,91.284
6469,12/11/24 10:56:53 AM,839.150,1.34,2.00,70.2,-7.230,88.844
6470,12/11/24 11:06:53 AM,839.250,2.00,2.67,68.8,-7.102,88.122
6471,12/11/24 11:16:53 AM,839.250,2.34,3.01,74.4,-6.426,85.530
6472,12/11/24 11:26:53 AM,839.150,2.34,3.01,51.9,-5.997,84.117
6473,12/11/24 11:36:53 AM,839.250,2.34,3.34,57.6,-6.244,86.586
6474,12/11/24 11:46:53 AM,839.250,2.67,4.01,59.0,-5.305,83.166
6475,12/11/24 11:56:53 AM,839.050,2.67,3.67,53.3,-5.437,83.398
6476,12/11/24 12:06:53 PM,838.950,2.34,3.67,59.0,-5.225,84.549
6477,12/11/24 12:16:53 PM,838.850,3.01,4.34,61.8,-4.876,81.898
6478,12/11/24 12:26:53 PM,838.550,3.01,4.01,60.4,-4.662,79.962
6479,12/11/24 12:36:53 PM,838.550,2.67,4.01,56.2,-3.976,78.276
6480,12/11/24 12:46:53 PM,838.250,3.01,4.01,47.7,-3.576,74.694
6481,12/11/24 12:56:53 PM,837.850,3.34,5.01,99.7,-3.027,72.795
6482,12/11/24 01:06:53 PM,837.750,4.01,5.01,99.7,-2.608,70.585
6483,12/11/24 01:16:53 PM,837.650,4.01,6.01,96.9,-2.654,69.499
6484,12/11/24 01:26:53 PM,837.550,4.01,5.34,94.1,-2.748,70.304
6485,12/11/24 01:36:53 PM,837.250,4.68,6.01,94.1,-2.563,69.241
6486,12/11/24 01:46:53 PM,837.050,3.67,5.34,96.9,-2.271,70.243
6487,12/11/24 01:56:53 PM,836.850,3.67,5.01,96.9,-2.348,70.312
6488,12/11/24 02:06:53 PM,836.850,3.34,4.68,101.1,-1.753,68.402
6489,12/11/24 02:16:53 PM,836.650,3.67,5.01,102.5,-1.431,66.625
6490,12/11/24 02:26:53 PM,836.550,3.01,4.34,106.7,-0.541,64.628
6491,12/11/24 02:36:53 PM,836.450,3.01,4.34,103.9,-0.356,62.313
6492,12/11/24 02:46:53 PM,836.150,4.01,5.68,89.9,0.183,58.206
6493,12/11/24 02:56:53 PM,836.050,4.34,6.01,94.1,0.000,57.212
6494,12/11/24 03:06:53 PM,835.850,4.34,6.01,89.9,0.236,56.068
6495,12/11/24 03:16:53 PM,835.750,4.34,5.68,82.8,0.429,54.835
6496,12/11/24 03:26:53 PM,835.750,4.01,5.68,95.5,-0.045,56.440
6497,12/11/24 03:36:53 PM,835.550,3.67,5.34,84.2,-0.346,57.967
6498,12/11/24 03:46:53 PM,835.450,3.34,4.34,81.4,-0.174,58.585
6499,12/11/24 03:56:53 PM,835.350,3.67,5.68,80.0,-0.230,58.445
6500,12/11/24 04:06:53 PM,835.250,3.67,5.34,84.2,-0.271,58.412
6501,12/11/24 04:16:53 PM,835.350,3.34,4.34,57.6,-0.265,57.978
6502,12/11/24 04:26:53 PM,835.450,2.67,3.67,53.3,-0.421,58.715
6503,12/11/24 04:36:53 PM,835.350,2.67,3.34,47.7,-0.474,59.544
6504,12/11/24 04:46:53 PM,835.350,2.00,3.34,53.3,-0.557,60.594
6505,12/11/24 04:56:53 PM,835.450,1.67,2.67,49.1,-0.710,62.167
6506,12/11/24 05:06:53 PM,835.350,2.34,3.01,42.1,-0.817,62.919
6507,12/11/24 05:16:53 PM,835.250,2.34,3.01,71.6,-0.876,62.719
6508,12/11/24 05:26:53 PM,835.050,2.34,2.67,74.4,-1.002,63.455
6509,12/11/24 05:36:53 PM,835.050,1.00,1.67,68.8,-1.147,65.087
6510,12/11/24 05:46:53 PM,835.050,1.34,2.00,67.4,-1.214,64.942
6511,12/11/24 05:56:53 PM,834.950,1.00,1.34,94.1,-1.582,67.935
6512,12/11/24 06:06:53 PM,834.850,1.00,1.34,122.1,-2.021,69.792
6513,12/11/24 06:16:53 PM,834.650,1.00,1.67,117.9,-2.305,71.846
6514,12/11/24 06:26:53 PM,834.450,1.34,2.00,98.3,-2.252,71.093
6515,12/11/24 06:36:53 PM,834.450,0.67,1.34,99.7,-2.150,69.628
6516,12/11/24 06:46:53 PM,834.450,0.33,1.34,99.7,-2.120,70.217
6517,12/11/24 06:56:53 PM,834.550,0.00,0.67,99.7,-2.142,70.440
6518,12/11/24 07:06:53 PM,834.350,1.34,2.00,99.7,-2.134,71.011
6519,12/11/24 07:16:53 PM,834.050,2.00,2.67,109.5,-2.104,71.012
6520,12/11/24 07:26:53 PM,833.850,1.34,2.00,102.5,-2.276,72.352
6521,12/11/24 07:36:53 PM,833.950,1.00,1.34,123.5,-2.426,72.519
6522,12/11/24 07:46:53 PM,833.950,1.00,1.67,130.6,-2.552,72.842
6523,12/11/24 07:56:53 PM,834.050,1.34,1.67,157.2,-2.716,73.072
6524,12/11/24 08:06:53 PM,834.050,1.00,1.67,147.4,-2.895,73.680
6525,12/11/24 08:16:53 PM,833.850,1.34,2.00,109.5,-2.852,73.085
6526,12/11/24 08:26:53 PM,833.950,1.34,2.00,146.0,-3.099,74.141
6527,12/11/24 08:36:53 PM,833.850,1.34,2.00,116.5,-3.246,73.478
6528,12/11/24 08:46:53 PM,833.750,1.00,1.67,105.3,-3.431,74.766
6529,12/11/24 08:56:53 PM,833.750,1.34,2.00,124.9,-3.402,74.546
6530,12/11/24 09:06:53 PM,833.650,1.34,2.00,115.1,-3.118,73.046
6531,12/11/24 09:16:53 PM,833.550,1.00,1.67,91.3,-3.260,74.278
6532,12/11/24 09:26:53 PM,833.550,0.67,1.34,77.2,-3.563,77.307
6533,12/11/24 09:36:53 PM,833.450,1.00,1.67,78.6,-3.842,78.939
6534,12/11/24 09:46:53 PM,833.550,1.00,1.67,101.1,-4.037,80.583
6535,12/11/24 09:56:53 PM,833.550,1.00,1.34,84.2,-4.126,80.993
6536,12/11/24 10:06:53 PM,833.450,1.34,2.00,64.6,-4.045,80.259
6537,12/11/24 10:16:53 PM,833.250,1.67,2.34,63.2,-3.933,79.300
6538,12/11/24 10:26:53 PM,833.250,1.67,2.34,108.1,-4.115,80.565
6539,12/11/24 10:36:53 PM,833.150,1.34,2.00,89.9,-4.469,82.123
6540,12/11/24 10:46:53 PM,833.150,1.34,1.67,99.7,-4.573,83.401
6541,12/11/24 10:56:53 PM,833.150,1.34,2.00,105.3,-4.378,81.595
6542,12/11/24 11:06:53 PM,833.050,1.00,2.00,98.3,-4.324,81.212
6543,12/11/24 11:16:53 PM,833.150,1.34,2.00,116.5,-4.346,81.405
6544,12/11/24 11:26:53 PM,833.050,1.34,2.00,96.9,-4.104,79.678
6545,12/11/24 11:36:53 PM,832.950,1.34,2.00,110.9,-4.289,81.988
6546,12/11/24 11:46:53 PM,832.950,1.67,2.34,123.5,-4.303,81.474
6547,12/11/24 11:56:53 PM,832.850,1.34,2.00,127.8,-4.158,79.976
6548,12/12/24 12:06:53 AM,832.850,1.00,1.67,112.3,-4.195,80.864
6549,12/12/24 12:16:53 AM,832.750,1.34,2.00,88.4,-4.126,81.056
6550,12/12/24 12:26:53 AM,832.750,1.67,2.34,116.5,-4.142,80.473
6551,12/12/24 12:36:53 AM,832.750,1.34,2.00,119.3,-4.128,80.914
6552,12/12/24 12:46:53 AM,832.650,1.34,1.67,89.9,-4.236,80.766
6553,12/12/24 12:56:53 AM,832.750,1.00,1.34,110.9,-4.485,82.237
6554,12/12/24 01:06:53 AM,832.650,1.34,1.67,115.1,-4.600,82.078
6555,12/12/24 01:16:53 AM,832.550,1.34,1.67,122.1,-4.981,82.965
6556,12/12/24 01:26:53 AM,832.350,1.67,2.34,98.3,-4.839,81.526
6557,12/12/24 01:36:53 AM,832.350,1.34,2.00,102.5,-5.048,82.571
6558,12/12/24 01:46:53 AM,832.150,1.67,2.34,89.9,-5.185,82.956
6559,12/12/24 01:56:53 AM,832.050,1.34,2.34,88.4,-5.340,83.397
6560,12/12/24 02:06:53 AM,831.950,1.34,2.00,95.5,-5.608,84.802
6561,12/12/24 02:16:53 AM,831.850,1.34,2.00,92.7,-5.600,85.350
6562,12/12/24 02:26:53 AM,831.650,1.67,2.67,91.3,-5.434,83.580
6563,12/12/24 02:36:53 AM,831.650,1.34,2.34,110.9,-5.407,84.718
6564,12/12/24 02:46:53 AM,831.650,1.00,1.34,122.1,-5.635,85.873
6565,12/12/24 02:56:53 AM,831.550,1.34,2.00,116.5,-5.214,82.820
6566,12/12/24 03:06:53 AM,831.550,1.34,2.00,108.1,-4.914,81.671
6567,12/12/24 03:16:53 AM,831.550,1.67,2.34,116.5,-4.946,82.452
6568,12/12/24 03:26:53 AM,831.550,1.67,2.34,117.9,-4.635,80.934
6569,12/12/24 03:36:53 AM,831.450,1.67,2.67,103.9,-4.681,81.633
6570,12/12/24 03:46:53 AM,831.350,1.67,2.00,96.9,-4.893,83.183
6571,12/12/24 03:56:53 AM,831.450,0.67,1.67,123.5,-5.112,84.468
6572,12/12/24 04:06:53 AM,831.450,0.33,1.00,108.1,-5.112,83.529
6573,12/12/24 04:16:53 AM,831.350,1.00,1.67,99.7,-4.839,80.786
6574,12/12/24 04:26:53 AM,831.250,1.00,1.67,75.8,-5.021,81.497
6575,12/12/24 04:36:53 AM,830.950,1.00,2.00,82.8,-4.997,81.823
6576,12/12/24 04:46:53 AM,830.950,1.34,2.00,82.8,-4.935,81.779
6577,12/12/24 04:56:53 AM,830.950,0.67,1.34,87.0,-4.681,79.446
6578,12/12/24 05:06:53 AM,830.850,0.67,1.34,89.9,-4.429,78.091
6579,12/12/24 05:16:53 AM,830.550,1.34,2.00,89.9,-4.048,75.752
6580,12/12/24 05:26:53 AM,830.350,1.67,2.00,84.2,-3.960,75.377
6581,12/12/24 05:36:53 AM,830.150,1.34,2.00,88.4,-3.992,75.898
6582,12/12/24 05:46:53 AM,830.050,0.67,1.34,87.0,-4.166,78.035
6583,12/12/24 05:56:53 AM,830.150,0.67,1.67,144.6,-4.426,81.451
6584,12/12/24 06:06:53 AM,830.050,0.67,1.67,126.4,-4.421,81.102
6585,12/12/24 06:16:53 AM,829.850,1.00,1.67,80.0,-4.217,79.469
6586,12/12/24 06:26:53 AM,829.950,1.00,1.67,115.1,-4.488,82.876
6587,12/12/24 06:36:53 AM,829.750,1.00,2.00,78.6,-4.611,83.705
6588,12/12/24 06:46:53 AM,829.650,1.34,2.67,84.2,-4.600,83.940
6589,12/12/24 06:56:53 AM,829.550,1.00,2.00,92.7,-4.506,83.870
6590,12/12/24 07:06:53 AM,829.550,1.67,4.01,113.7,-4.557,84.965
6591,12/12/24 07:16:53 AM,829.350,2.67,4.34,110.9,-4.185,80.203
6592,12/12/24 07:26:53 AM,829.150,2.67,4.34,94.1,-3.608,74.762
6593,12/12/24 07:36:53 AM,829.150,2.00,2.67,95.5,-4.099,80.038
6594,12/12/24 07:46:53 AM,828.950,1.67,2.67,101.1,-4.364,82.155
6595,12/12/24 07:56:53 AM,828.950,1.34,2.00,102.5,-4.635,85.083
6596,12/12/24 08:06:53 AM,828.850,1.67,2.00,106.7,-4.689,86.415
6597,12/12/24 08:16:53 AM,828.850,1.34,2.34,105.3,-4.571,84.125
6598,12/12/24 08:26:53 AM,828.750,1.67,3.67,116.5,-4.078,78.206
6599,12/12/24 08:36:53 AM,828.450,1.34,2.00,94.1,-3.783,76.179
6600,12/12/24 08:46:53 AM,828.350,2.00,2.67,102.5,-3.898,77.069
6601,12/12/24 08:56:53 AM,828.250,2.00,2.67,117.9,-3.809,75.848
6602,12/12/24 09:06:53 AM,828.250,1.34,2.67,120.7,-3.769,74.969
6603,12/12/24 09:16:53 AM,828.250,1.00,1.67,92.7,-3.734,74.890
6604,12/12/24 09:26:53 AM,828.050,0.67,1.34,74.4,-3.809,75.051
6605,12/12/24 09:36:53 AM,828.050,1.00,1.67,71.6,-3.689,74.214
6606,12/12/24 09:46:53 AM,828.050,0.67,1.67,67.4,-3.488,73.252
6607,12/12/24 09:56:53 AM,828.050,1.00,1.67,71.6,-3.225,71.492
6608,12/12/24 10:06:53 AM,827.950,1.34,2.00,67.4,-3.091,71.015
6609,12/12/24 10:16:53 AM,827.950,1.34,2.00,66.0,-3.043,71.350
6610,12/12/24 10:26:53 AM,827.850,1.67,2.34,71.6,-2.823,70.646
6611,12/12/24 10:36:53 AM,827.850,1.67,2.34,67.4,-2.496,69.033
6612,12/12/24 10:46:53 AM,827.850,1.34,2.00,66.0,-2.217,67.550
6613,12/12/24 10:56:53 AM,827.850,1.34,2.34,61.8,-2.021,66.509
6614,12/12/24 11:06:53 AM,827.650,1.67,2.67,36.5,-1.871,66.438
6615,12/12/24 11:16:53 AM,827.650,2.34,3.01,33.7,-1.635,64.244
6616,12/12/24 11:26:53 AM,827.650,1.67,2.67,44.9,-1.533,64.503
6617,12/12/24 11:36:53 AM,827.650,1.67,2.34,44.9,-1.380,65.803
6618,12/12/24 11:46:53 AM,827.650,1.67,2.67,42.1,-1.206,64.497
6619,12/12/24 11:56:53 AM,827.450,2.34,3.34,33.7,-0.933,62.033
6620,12/12/24 12:06:53 PM,827.350,2.67,3.34,30.9,-0.740,61.370
6621,12/12/24 12:16:53 PM,827.050,2.67,3.34,33.7,-0.721,60.649
6622,12/12/24 12:26:53 PM,826.950,2.67,3.34,35.1,-0.509,60.450
6623,12/12/24 12:36:53 PM,826.850,2.67,3.34,42.1,-0.469,58.819
6624,12/12/24 12:46:53 PM,826.650,2.00,3.01,39.3,-0.305,58.946
6625,12/12/24 12:56:53 PM,826.450,2.34,3.01,30.9,-0.051,58.219
6626,12/12/24 01:06:53 PM,826.350,2.34,3.01,105.3,0.073,56.474
6627,12/12/24 01:16:53 PM,825.950,2.34,3.34,101.1,0.207,55.950
6628,12/12/24 01:26:53 PM,825.850,2.67,3.67,96.9,0.469,56.036
6629,12/12/24 01:36:53 PM,825.750,2.34,3.34,101.1,0.705,55.158
6630,12/12/24 01:46:53 PM,825.450,2.67,3.67,80.0,1.185,52.241
6631,12/12/24 01:56:53 PM,825.450,2.67,4.34,80.0,1.327,52.348
6632,12/12/24 02:06:53 PM,825.350,3.34,4.34,81.4,1.649,50.809
6633,12/12/24 02:16:53 PM,825.050,3.34,4.01,88.4,1.713,50.977
6634,12/12/24 02:26:53 PM,824.850,3.34,4.34,80.0,1.756,51.250
6635,12/12/24 02:36:53 PM,824.850,3.67,5.01,82.8,1.960,51.382
6636,12/12/24 02:46:53 PM,824.750,2.67,4.01,78.6,2.185,49.458
6637,12/12/24 02:56:53 PM,824.750,1.34,2.67,78.6,2.419,48.464
6638,12/12/24 03:06:53 PM,824.550,1.34,3.01,77.2,2.721,49.456
6639,12/12/24 03:16:53 PM,824.450,3.01,5.01,64.6,2.861,46.708
6640,12/12/24 03:26:53 PM,824.350,3.67,5.68,66.0,2.979,43.458
6641,12/12/24 03:36:53 PM,824.150,3.34,5.34,66.0,2.979,42.350
6642,12/12/24 03:46:53 PM,824.250,2.34,4.34,82.8,2.968,42.759
6643,12/12/24 03:56:53 PM,824.250,1.67,3.01,77.2,2.874,43.746
6644,12/12/24 04:06:53 PM,824.250,2.00,3.34,66.0,2.915,43.928
6645,12/12/24 04:16:53 PM,824.150,1.67,2.67,67.4,2.877,44.553
6646,12/12/24 04:26:53 PM,824.150,2.00,2.67,61.8,2.802,45.597
6647,12/12/24 04:36:53 PM,824.350,1.34,2.00,64.6,2.732,47.239
6648,12/12/24 04:46:53 PM,824.350,2.00,2.67,53.3,2.791,46.470
6649,12/12/24 04:56:53 PM,824.250,2.00,3.01,50.5,2.807,46.851
6650,12/12/24 05:06:53 PM,824.250,1.67,2.34,49.1,2.684,48.791
6651,12/12/24 05:16:53 PM,824.250,1.67,2.34,56.2,2.432,50.660
6652,12/12/24 05:26:53 PM,824.250,2.00,2.67,60.4,2.260,50.222
6653,12/12/24 05:36:53 PM,824.250,1.67,2.34,68.8,2.003,51.879
6654,12/12/24 05:46:53 PM,824.350,1.67,2.00,88.4,1.499,54.975
6655,12/12/24 05:56:53 PM,824.350,1.34,2.34,82.8,1.697,51.257
6656,12/12/24 06:06:53 PM,824.350,1.67,2.00,64.6,1.574,51.382
6657,12/12/24 06:16:53 PM,824.450,1.34,2.34,88.4,1.445,52.323
6658,12/12/24 06:26:53 PM,824.450,1.34,2.67,110.9,1.472,50.626
6659,12/12/24 06:36:53 PM,824.450,1.34,2.34,99.7,1.550,49.932
6660,12/12/24 06:46:53 PM,824.450,1.00,1.67,88.4,1.338,51.199
6661,12/12/24 06:56:53 PM,824.550,1.00,2.34,98.3,1.349,50.379
6662,12/12/24 07:06:53 PM,824.650,1.00,2.34,99.7,1.437,50.222
6663,12/12/24 07:16:53 PM,824.850,1.00,1.67,89.9,1.166,51.666
6664,12/12/24 07:26:53 PM,824.850,1.00,1.67,81.4,1.102,52.219
6665,12/12/24 07:36:53 PM,824.850,1.67,2.00,68.8,1.126,51.720
6666,12/12/24 07:46:53 PM,824.850,1.00,1.34,82.8,1.089,52.047
6667,12/12/24 07:56:53 PM,824.950,1.00,1.34,64.6,0.695,53.864
6668,12/12/24 08:06:53 PM,824.950,0.67,1.34,18.3,0.298,55.290
6669,12/12/24 08:16:53 PM,824.950,0.00,0.00,14.0,0.099,55.872
6670,12/12/24 08:26:53 PM,825.050,0.33,0.67,26.7,-0.035,58.506
6671,12/12/24 08:36:53 PM,825.150,0.00,0.67,143.2,0.024,56.522
6672,12/12/24 08:46:53 PM,825.150,0.33,1.00,143.2,0.094,56.571
6673,12/12/24 08:56:53 PM,825.150,0.67,1.00,148.8,0.040,56.573
6674,12/12/24 09:06:53 PM,825.250,0.00,0.33,148.8,-0.458,59.635
6675,12/12/24 09:16:53 PM,825.350,0.00,0.33,160.0,-0.775,60.552
6676,12/12/24 09:26:53 PM,825.350,0.67,1.34,178.3,-0.968,61.497
6677,12/12/24 09:36:53 PM,825.250,1.34,1.67,1.4,-0.801,60.171
6678,12/12/24 09:46:53 PM,825.250,1.00,1.34,11.2,-0.933,60.858
6679,12/12/24 09:56:53 PM,825.150,0.33,1.00,200.8,-1.220,62.895
6680,12/12/24 10:06:53 PM,825.150,0.33,0.67,207.8,-1.319,61.772
6681,12/12/24 10:16:53 PM,825.250,0.00,0.67,214.8,-0.791,58.575
6682,12/12/24 10:26:53 PM,825.250,0.00,0.00,216.2,-0.978,59.548
6683,12/12/24 10:36:53 PM,825.250,0.00,0.00,216.2,-1.388,62.904
6684,12/12/24 10:46:53 PM,825.250,0.00,0.33,213.4,-1.817,65.057
6685,12/12/24 10:56:53 PM,825.350,0.33,0.67,224.6,-1.590,63.832
6686,12/12/24 11:06:53 PM,825.450,0.00,0.33,233.1,-1.321,62.155
6687,12/12/24 11:16:53 PM,825.450,0.00,0.00,228.8,-1.552,63.291
6688,12/12/24 11:26:53 PM,825.650,0.33,1.34,223.2,-1.568,63.098
6689,12/12/24 11:36:53 PM,825.650,0.67,1.34,209.2,-0.517,56.535
6690,12/12/24 11:46:53 PM,825.750,1.67,2.34,199.4,-0.329,54.887
6691,12/12/24 11:56:53 PM,825.850,1.00,1.67,181.1,-0.563,57.613
6692,12/13/24 12:06:53 AM,825.850,1.67,2.34,192.3,-0.718,57.435
6693,12/13/24 12:16:53 AM,825.950,1.67,2.67,198.0,-0.651,57.932
6694,12/13/24 12:26:53 AM,825.950,2.00,3.01,179.7,0.043,55.183
6695,12/13/24 12:36:53 AM,825.950,1.34,2.00,162.9,-0.018,55.308
6696,12/13/24 12:46:53 AM,825.950,1.67,2.00,167.1,-0.201,56.350
6697,12/13/24 12:56:53 AM,826.050,1.34,1.67,168.5,-0.236,56.626
6698,12/13/24 01:06:53 AM,826.150,1.00,1.67,134.8,-0.922,63.676
6699,12/13/24 01:16:53 AM,826.250,0.33,1.34,112.3,-1.383,67.216
6700,12/13/24 01:26:53 AM,826.250,0.00,0.67,119.3,-1.799,69.772
6701,12/13/24 01:36:53 AM,826.250,0.33,1.00,112.3,-1.686,68.002
6702,12/13/24 01:46:53 AM,826.250,0.00,1.00,94.1,-1.831,70.207
6703,12/13/24 01:56:53 AM,826.150,0.67,1.67,146.0,-1.600,65.812
6704,12/13/24 02:06:53 AM,826.150,1.34,2.00,202.2,-0.866,60.146
6705,12/13/24 02:16:53 AM,826.250,1.34,2.00,206.4,-0.839,59.791
6706,12/13/24 02:26:53 AM,826.350,1.34,2.00,210.6,-0.799,59.075
6707,12/13/24 02:36:53 AM,826.350,1.34,2.00,210.6,-0.957,60.302
6708,12/13/24 02:46:53 AM,826.450,1.34,2.67,212.0,-0.957,60.613
6709,12/13/24 02:56:53 AM,826.450,2.00,2.67,214.8,-0.823,59.297
6710,12/13/24 03:06:53 AM,826.450,2.00,2.34,220.4,-1.096,60.540
6711,12/13/24 03:16:53 AM,826.450,1.67,2.67,217.6,-1.035,60.577
6712,12/13/24 03:26:53 AM,826.550,2.00,3.01,219.0,-0.766,59.686
6713,12/13/24 03:36:53 AM,826.650,2.00,3.01,209.2,-0.839,60.443
6714,12/13/24 03:46:53 AM,826.750,1.67,2.67,212.0,-0.917,61.720
6715,12/13/24 03:56:53 AM,826.850,1.67,2.34,219.0,-0.863,61.984
6716,12/13/24 04:06:53 AM,826.950,1.67,2.00,213.4,-0.708,62.730
6717,12/13/24 04:16:53 AM,827.050,1.67,2.00,209.2,-0.732,63.191
6718,12/13/24 04:26:53 AM,827.250,1.67,2.00,209.2,-0.914,64.463
6719,12/13/24 04:36:53 AM,827.250,1.67,2.67,209.2,-0.809,65.115
6720,12/13/24 04:46:53 AM,827.350,2.00,2.67,210.6,-0.713,65.681
6721,12/13/24 04:56:53 AM,827.450,2.00,3.34,205.0,-0.817,67.219
6722,12/13/24 05:06:53 AM,827.550,2.00,3.01,205.0,-0.667,67.239
6723,12/13/24 05:16:53 AM,827.850,1.67,2.67,206.4,-0.796,68.177
6724,12/13/24 05:26:53 AM,827.950,2.00,3.01,205.0,-0.750,71.821
6725,12/13/24 05:36:53 AM,828.050,1.34,2.34,216.2,-0.866,73.909
6726,12/13/24 05:46:53 AM,828.150,1.34,4.34,212.0,-1.021,76.336
6727,12/13/24 05:56:53 AM,828.250,2.00,3.67,206.4,-1.171,85.751
6728,12/13/24 06:06:53 AM,828.450,1.67,3.01,209.2,-1.568,91.907
6729,12/13/24 06:16:53 AM,828.450,0.67,1.34,219.0,-1.667,94.217
6730,12/13/24 06:26:53 AM,828.550,0.67,1.34,224.6,-1.635,95.402
6731,12/13/24 06:36:53 AM,828.650,0.67,1.00,226.0,-1.697,96.107
6732,12/13/24 06:46:53 AM,828.750,0.67,1.67,234.5,-1.815,96.573
6733,12/13/24 06:56:53 AM,828.750,1.00,1.67,231.6,-1.732,97.404
6734,12/13/24 07:06:53 AM,828.750,0.67,2.00,223.2,-1.584,97.984
6735,12/13/24 07:16:53 AM,828.950,1.00,2.00,224.6,-1.397,98.386
6736,12/13/24 07:26:53 AM,828.950,2.00,3.67,214.8,-1.273,98.711
6737,12/13/24 07:36:53 AM,829.050,2.34,4.01,216.2,-1.287,98.918
6738,12/13/24 07:46:53 AM,829.050,2.34,3.67,226.0,-1.394,99.057
6739,12/13/24 07:56:53 AM,829.150,1.34,2.34,226.0,-1.742,99.403
6740,12/13/24 08:06:53 AM,829.250,1.67,3.01,221.8,-1.788,99.768
6741,12/13/24 08:16:53 AM,829.350,1.67,3.01,221.8,-1.716,99.957
6742,12/13/24 08:26:53 AM,829.350,1.67,3.34,226.0,-1.678,99.997
6743,12/13/24 08:36:53 AM,829.350,1.67,2.67,221.8,-1.726,99.997
6744,12/13/24 08:46:53 AM,829.350,1.00,2.34,227.4,-1.737,99.997
6745,12/13/24 08:56:53 AM,829.150,0.33,1.00,233.1,-1.815,99.997
6746,12/13/24 09:06:53 AM,829.050,0.00,0.33,227.4,-1.901,99.997
6747,12/13/24 09:16:53 AM,829.350,0.33,0.67,226.0,-1.965,99.997
6748,12/13/24 09:26:53 AM,829.550,0.00,0.67,224.6,-2.048,99.997
6749,12/13/24 09:36:53 AM,829.750,1.00,1.67,200.8,-1.847,99.997
6750,12/13/24 09:46:53 AM,829.850,1.00,1.67,182.5,-1.504,99.997
6751,12/13/24 09:56:53 AM,829.950,0.33,1.00,181.1,-1.308,99.997
6752,12/13/24 10:06:53 AM,830.050,0.67,1.34,203.6,-1.233,99.997
6753,12/13/24 10:16:53 AM,830.250,1.00,1.67,199.4,-1.153,99.997
6754,12/13/24 10:26:53 AM,830.250,1.34,2.00,185.3,-0.978,99.974
6755,12/13/24 10:36:53 AM,830.350,1.00,2.00,141.8,-0.978,99.571
6756,12/13/24 10:46:53 AM,830.450,1.34,2.34,150.2,-1.010,99.237
6757,12/13/24 10:56:53 AM,830.550,1.34,2.00,153.0,-0.919,98.674
6758,12/13/24 11:06:53 AM,830.650,1.34,2.00,150.2,-0.745,97.778
6759,12/13/24 11:16:53 AM,830.850,1.00,1.67,133.4,-0.525,96.240
6760,12/13/24 11:26:53 AM,831.150,1.00,1.67,99.7,-0.370,95.247
6761,12/13/24 11:36:53 AM,831.350,0.33,1.00,95.5,0.298,92.595
6762,12/13/24 11:46:53 AM,831.450,0.33,1.00,167.1,1.049,89.531
6763,12/13/24 11:56:53 AM,831.550,0.33,1.00,258.3,1.191,87.785
6764,12/13/24 12:06:53 PM,831.550,0.00,0.67,258.3,1.209,86.653
6765,12/13/24 12:16:53 PM,831.750,1.34,2.34,297.6,0.917,90.118
6766,12/13/24 12:26:53 PM,831.650,2.00,3.34,324.3,1.671,85.618
6767,12/13/24 12:36:53 PM,831.650,1.67,2.67,345.4,1.150,85.722
6768,12/13/24 12:46:53 PM,831.550,1.34,2.34,46.3,1.365,84.575
6769,12/13/24 12:56:53 PM,831.450,1.00,2.34,60.4,1.360,82.078
6770,12/13/24 01:06:53 PM,831.450,1.34,2.34,108.1,1.354,82.208
6771,12/13/24 01:16:53 PM,831.650,1.34,2.67,92.7,1.671,82.498
6772,12/13/24 01:26:53 PM,831.550,2.00,3.67,172.7,1.510,80.043
6773,12/13/24 01:36:53 PM,831.650,2.34,4.01,175.5,0.901,80.417
6774,12/13/24 01:46:53 PM,831.550,2.67,4.01,189.5,1.062,78.227
6775,12/13/24 01:56:53 PM,831.750,1.34,3.34,203.6,1.941,73.954
6776,12/13/24 02:06:53 PM,831.850,2.00,3.01,126.4,2.078,73.040
6777,12/13/24 02:16:53 PM,831.650,1.34,3.34,112.3,1.746,73.640
