"Plot Title: 53site0km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623142, SEN S/N: 21318866, LBL: Barometric pressure)","Wind Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: ws)","Gust Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: gst)","Wind Direction, ø (LGR S/N: 21623142, SEN S/N: 21534754, LBL: wd)","Temp, °C (LGR S/N: 21623142, SEN S/N: 21549907, LBL: t)","RH, % (LGR S/N: 21623142, SEN S/N: 21549907, LBL: rh)"
14518,02/13/24 03:07:47 PM,796.150,2.00,2.67,306.1,3.164,82.063
14519,02/13/24 03:17:47 PM,797.050,2.00,2.67,303.2,2.973,81.575
14520,02/13/24 03:27:47 PM,799.550,3.01,4.01,304.7,1.067,87.956
14521,02/13/24 03:37:47 PM,801.050,3.01,3.67,301.8,0.094,92.844
14522,02/13/24 03:47:47 PM,801.850,2.34,3.34,294.8,-0.118,94.145
14523,02/13/24 03:57:47 PM,801.850,2.34,3.01,289.2,0.183,92.328
14524,02/13/24 04:07:47 PM,802.150,2.00,2.67,289.2,0.413,91.077
14525,02/13/24 04:17:47 PM,803.150,2.34,3.34,304.7,0.150,91.641
14526,02/13/24 04:27:47 PM,803.550,2.67,3.34,287.8,-0.147,92.718
14527,02/13/24 04:37:47 PM,803.950,2.34,3.34,285.0,-0.249,92.972
14528,02/13/24 04:47:47 PM,804.150,2.00,3.01,279.4,-0.077,92.012
14529,02/13/24 04:57:47 PM,804.250,2.00,2.67,266.7,0.177,90.108
14530,02/13/24 05:07:47 PM,803.950,2.00,3.01,258.3,0.754,86.003
14531,02/13/24 05:17:47 PM,804.450,2.00,3.01,248.5,0.941,84.552
14532,02/13/24 05:27:47 PM,804.750,2.67,3.34,255.5,1.030,82.489
14533,02/13/24 05:37:47 PM,806.250,2.67,3.67,289.2,0.488,83.555
14534,02/13/24 05:47:47 PM,807.450,3.34,4.01,276.6,0.024,83.998
14535,02/13/24 05:57:47 PM,808.050,2.67,3.34,293.4,-0.104,84.677
14536,02/13/24 06:07:47 PM,809.050,1.67,2.34,328.5,-0.303,86.983
14537,02/13/24 06:17:47 PM,809.650,1.67,2.67,324.3,-0.549,87.773
14538,02/13/24 06:27:47 PM,810.250,1.34,2.00,322.9,-0.713,89.033
14539,02/13/24 06:37:47 PM,810.750,1.34,2.00,306.1,-0.783,88.688
14540,02/13/24 06:47:47 PM,811.350,1.67,2.34,304.7,-0.960,89.114
14541,02/13/24 06:57:47 PM,811.750,2.34,3.01,315.9,-1.045,89.526
14542,02/13/24 07:07:47 PM,812.150,2.34,3.01,308.9,-1.155,90.175
14543,02/13/24 07:17:47 PM,812.550,2.00,3.01,304.7,-1.262,90.646
14544,02/13/24 07:27:47 PM,812.950,2.34,3.01,287.8,-1.359,90.498
14545,02/13/24 07:37:47 PM,813.150,2.34,3.01,310.3,-1.447,90.571
14546,02/13/24 07:47:47 PM,813.450,2.34,3.34,331.3,-1.643,91.456
14547,02/13/24 07:57:47 PM,813.650,2.34,3.67,329.9,-1.391,91.170
14548,02/13/24 08:07:47 PM,813.950,2.00,3.01,321.5,-1.587,91.965
14549,02/13/24 08:17:47 PM,814.350,2.34,3.67,321.5,-1.729,93.207
14550,02/13/24 08:27:47 PM,814.550,1.67,2.67,317.3,-1.718,94.098
14551,02/13/24 08:37:47 PM,814.750,1.34,2.00,296.2,-1.828,94.836
14552,02/13/24 08:47:47 PM,815.050,1.00,1.67,296.2,-1.933,95.616
14553,02/13/24 08:57:47 PM,815.250,1.34,2.34,275.2,-1.935,95.737
14554,02/13/24 09:07:47 PM,815.350,2.67,3.67,256.9,-1.909,95.003
14555,02/13/24 09:17:47 PM,815.450,1.67,2.67,276.6,-2.338,96.124
14556,02/13/24 09:27:47 PM,815.650,2.00,3.01,275.2,-1.994,95.998
14557,02/13/24 09:37:47 PM,815.750,2.34,3.34,275.2,-1.884,94.659
14558,02/13/24 09:47:47 PM,815.850,1.34,2.34,282.2,-2.236,95.314
14559,02/13/24 09:57:47 PM,816.150,1.34,2.00,271.0,-2.120,96.260
14560,02/13/24 10:07:47 PM,816.250,1.34,2.67,276.6,-2.008,95.908
14561,02/13/24 10:17:47 PM,816.350,1.00,1.67,266.7,-1.909,96.078
14562,02/13/24 10:27:47 PM,816.450,0.67,1.00,272.4,-2.053,95.900
14563,02/13/24 10:37:47 PM,816.650,0.67,1.34,255.5,-2.195,96.045
14564,02/13/24 10:47:47 PM,816.850,0.67,1.00,256.9,-2.115,95.120
14565,02/13/24 10:57:47 PM,816.950,0.67,1.00,256.9,-2.244,95.763
14566,02/13/24 11:07:47 PM,817.150,0.67,1.00,256.9,-2.271,96.434
14567,02/13/24 11:17:47 PM,817.150,1.00,1.34,256.9,-2.174,96.023
14568,02/13/24 11:27:47 PM,817.150,0.67,1.00,256.9,-2.230,95.573
14569,02/13/24 11:37:47 PM,817.350,0.67,1.00,256.9,-2.238,95.679
14570,02/13/24 11:47:47 PM,817.350,0.67,1.34,262.5,-2.514,96.333
14571,02/13/24 11:57:47 PM,817.450,1.00,2.00,314.5,-2.855,97.626
14572,02/14/24 12:07:47 AM,817.650,1.00,1.67,310.3,-3.458,99.927
14573,02/14/24 12:17:47 AM,817.750,0.67,1.00,308.9,-3.874,99.997
14574,02/14/24 12:27:47 AM,817.950,0.67,1.34,308.9,-3.734,99.997
14575,02/14/24 12:37:47 AM,817.950,0.67,1.34,310.3,-3.595,99.997
14576,02/14/24 12:47:47 AM,818.050,0.67,1.34,311.7,-3.718,99.997
14577,02/14/24 12:57:47 AM,818.050,1.00,1.67,339.7,-4.354,99.997
14578,02/14/24 01:07:47 AM,818.250,1.00,1.67,294.8,-4.954,99.997
14579,02/14/24 01:17:47 AM,818.350,1.00,1.67,327.1,-5.289,99.997
14580,02/14/24 01:27:47 AM,818.550,0.67,1.00,324.3,-5.086,99.997
14581,02/14/24 01:37:47 AM,818.550,0.67,1.00,324.3,-4.624,99.997
14582,02/14/24 01:47:47 AM,818.450,0.33,1.00,322.9,-4.338,99.997
14583,02/14/24 01:57:47 AM,818.550,0.67,1.34,278.0,-4.161,99.997
14584,02/14/24 02:07:47 AM,818.650,0.67,1.34,200.8,-4.895,99.997
14585,02/14/24 02:17:47 AM,818.750,1.00,1.34,164.3,-5.303,99.997
14586,02/14/24 02:27:47 AM,818.750,1.00,1.34,147.4,-4.834,99.997
14587,02/14/24 02:37:47 AM,818.850,0.67,1.34,136.2,-5.182,99.971
14588,02/14/24 02:47:47 AM,818.950,1.00,1.34,147.4,-5.740,99.934
14589,02/14/24 02:57:47 AM,818.950,1.00,1.34,132.0,-6.225,99.771
14590,02/14/24 03:07:47 AM,819.050,1.34,1.67,154.4,-6.254,99.582
14591,02/14/24 03:17:47 AM,819.150,1.00,1.67,154.4,-6.641,99.475
14592,02/14/24 03:27:47 AM,819.250,1.34,1.67,140.4,-6.750,99.483
14593,02/14/24 03:37:47 AM,819.350,0.67,1.34,124.9,-6.764,99.400
14594,02/14/24 03:47:47 AM,819.450,0.00,0.00,146.0,-5.847,99.840
14595,02/14/24 03:57:47 AM,819.450,0.00,0.00,200.8,-5.372,99.997
14596,02/14/24 04:07:47 AM,819.450,0.00,0.00,242.9,-5.453,99.997
14597,02/14/24 04:17:47 AM,819.450,0.00,0.00,242.9,-5.493,99.997
14598,02/14/24 04:27:47 AM,819.450,0.00,0.00,242.9,-5.281,99.997
14599,02/14/24 04:37:47 AM,819.450,0.00,0.00,263.9,-5.295,99.997
14600,02/14/24 04:47:47 AM,819.550,0.00,1.00,272.4,-5.525,99.977
14601,02/14/24 04:57:47 AM,819.450,0.67,1.34,299.0,-5.748,99.977
14602,02/14/24 05:07:47 AM,819.450,0.33,0.67,296.2,-5.520,99.997
14603,02/14/24 05:17:47 AM,819.450,0.33,0.67,296.2,-5.429,99.992
14604,02/14/24 05:27:47 AM,819.450,0.33,0.67,296.2,-5.890,99.864
14605,02/14/24 05:37:47 AM,819.650,0.00,0.67,296.2,-5.453,99.997
14606,02/14/24 05:47:47 AM,819.750,0.33,0.67,296.2,-5.442,99.997
14607,02/14/24 05:57:47 AM,819.850,0.67,0.67,296.2,-5.579,99.997
14608,02/14/24 06:07:47 AM,819.850,0.33,0.67,296.2,-5.834,99.992
14609,02/14/24 06:17:47 AM,819.950,0.33,1.00,296.2,-5.750,99.997
14610,02/14/24 06:27:47 AM,819.950,0.33,0.67,296.2,-5.949,99.997
14611,02/14/24 06:37:47 AM,819.950,0.00,0.00,296.2,-5.740,99.997
14612,02/14/24 06:47:47 AM,819.950,0.00,0.67,296.2,-5.793,99.997
14613,02/14/24 06:57:47 AM,820.050,0.33,0.67,296.2,-5.903,99.985
14614,02/14/24 07:07:47 AM,820.050,0.33,0.67,296.2,-6.158,99.951
14615,02/14/24 07:17:47 AM,820.150,0.33,0.67,296.2,-6.214,99.971
14616,02/14/24 07:27:47 AM,820.250,0.00,0.33,296.2,-6.190,99.940
14617,02/14/24 07:37:47 AM,820.350,0.00,0.00,296.2,-6.367,99.863
14618,02/14/24 07:47:47 AM,820.350,0.00,0.00,296.2,-6.565,99.817
14619,02/14/24 07:57:47 AM,820.350,0.00,0.00,296.2,-6.611,99.899
14620,02/14/24 08:07:47 AM,820.350,0.00,0.00,296.2,-6.501,99.867
14621,02/14/24 08:17:47 AM,820.450,0.00,0.00,296.2,-6.378,99.922
14622,02/14/24 08:27:47 AM,820.450,0.00,0.00,296.2,-6.421,99.939
14623,02/14/24 08:37:47 AM,820.450,0.00,0.00,296.2,-6.340,99.915
14624,02/14/24 08:47:47 AM,820.350,0.00,0.00,296.2,-6.083,99.881
14625,02/14/24 08:57:47 AM,820.050,0.00,0.00,296.2,-6.238,99.391
14626,02/14/24 09:07:47 AM,819.850,0.00,0.00,296.2,-6.241,99.382
14627,02/14/24 09:17:47 AM,819.250,0.00,0.00,296.2,-5.437,99.980
14628,02/14/24 09:27:47 AM,819.150,0.00,1.00,296.2,-4.901,99.997
14629,02/14/24 09:37:47 AM,819.350,0.67,1.00,296.2,-6.045,99.983
14630,02/14/24 09:47:47 AM,817.650,1.00,1.34,293.4,-5.943,99.950
14631,02/14/24 09:57:47 AM,816.050,1.67,2.00,123.5,-6.458,99.701
14632,02/14/24 10:07:47 AM,814.350,2.00,2.34,117.9,-6.925,99.330
14633,02/14/24 10:17:47 AM,816.450,1.67,2.00,117.9,-7.627,99.223
14634,02/14/24 10:27:47 AM,817.450,2.00,2.34,117.9,-7.622,99.165
14635,02/14/24 10:37:47 AM,817.550,2.00,2.67,103.9,-7.142,99.107
14636,02/14/24 10:47:47 AM,816.450,2.34,2.67,115.1,-7.112,99.094
14637,02/14/24 10:57:47 AM,813.350,2.67,2.67,123.5,-6.683,98.569
14638,02/14/24 11:07:47 AM,812.650,2.67,3.01,122.1,-7.059,97.845
14639,02/14/24 11:17:47 AM,813.950,2.67,2.67,117.9,-7.083,97.638
14640,02/14/24 11:27:47 AM,816.550,3.01,3.34,117.9,-7.552,97.676
14641,02/14/24 11:37:47 AM,815.150,3.67,4.34,113.7,-7.265,97.615
14642,02/14/24 11:47:47 AM,814.750,4.34,4.68,115.1,-6.815,97.119
14643,02/14/24 11:57:47 AM,814.650,4.68,5.01,110.9,-6.876,96.732
14644,02/14/24 12:07:47 PM,815.650,4.68,5.01,103.9,-6.962,96.901
14645,02/14/24 12:17:47 PM,816.350,5.01,5.68,105.3,-6.598,96.854
14646,02/14/24 12:27:47 PM,816.450,5.01,5.68,106.7,-6.675,96.596
14647,02/14/24 12:37:47 PM,816.250,5.34,5.68,113.7,-6.777,96.065
14648,02/14/24 12:47:47 PM,816.250,5.34,5.68,117.9,-6.914,95.763
14649,02/14/24 12:57:47 PM,815.950,5.01,5.34,116.5,-6.842,95.189
14650,02/14/24 01:07:47 PM,815.950,5.01,5.34,116.5,-6.590,94.382
14651,02/14/24 01:17:47 PM,816.450,5.01,5.68,116.5,-6.673,93.556
14652,02/14/24 01:27:47 PM,816.350,5.01,5.68,112.3,-6.799,93.307
14653,02/14/24 01:37:47 PM,815.650,5.34,5.68,109.5,-6.563,92.360
14654,02/14/24 01:47:47 PM,815.550,5.34,5.68,110.9,-6.372,91.519
14655,02/14/24 01:57:47 PM,815.250,5.34,6.01,109.5,-5.858,90.129
14656,02/14/24 02:07:47 PM,815.550,5.34,6.01,110.9,-5.515,89.685
14657,02/14/24 02:17:47 PM,815.750,5.34,5.68,105.3,-5.547,89.332
14658,02/14/24 02:27:47 PM,815.550,5.34,6.01,106.7,-5.389,88.821
14659,02/14/24 02:37:47 PM,815.250,5.34,5.68,102.5,-5.043,87.727
14660,02/14/24 02:47:47 PM,815.350,5.34,5.68,101.1,-4.627,85.652
14661,02/14/24 02:57:47 PM,816.250,5.34,6.01,101.1,-4.732,86.795
14662,02/14/24 03:07:47 PM,816.550,5.01,5.34,105.3,-4.750,86.558
14663,02/14/24 03:17:47 PM,815.950,4.68,5.68,106.7,-4.399,84.854
14664,02/14/24 03:27:47 PM,815.950,5.34,6.01,96.9,-3.960,84.280
14665,02/14/24 03:37:47 PM,816.150,5.01,6.68,112.3,-4.099,84.781
14666,02/14/24 03:47:47 PM,816.350,6.01,7.01,102.5,-3.909,84.570
14667,02/14/24 03:57:47 PM,816.450,6.01,7.01,110.9,-4.287,86.526
14668,02/14/24 04:07:47 PM,817.050,5.68,6.68,108.1,-4.549,89.535
14669,02/14/24 04:17:47 PM,817.350,5.68,6.68,105.3,-4.579,90.799
14670,02/14/24 04:27:47 PM,817.650,5.34,6.35,110.9,-4.576,93.213
14671,02/14/24 04:37:47 PM,817.850,5.68,6.35,120.7,-4.761,95.335
14672,02/14/24 04:47:47 PM,818.150,5.68,6.35,122.1,-4.911,97.304
14673,02/14/24 04:57:47 PM,817.850,5.34,6.01,119.3,-4.946,97.824
14674,02/14/24 05:07:47 PM,817.750,5.34,6.01,112.3,-4.799,98.058
14675,02/14/24 05:17:47 PM,817.950,5.01,5.68,105.3,-4.691,98.657
14676,02/14/24 05:27:47 PM,818.050,5.68,6.35,110.9,-4.584,99.292
14677,02/14/24 05:37:47 PM,818.050,5.01,5.68,115.1,-4.485,99.541
14678,02/14/24 05:47:47 PM,817.950,5.01,5.68,106.7,-4.547,99.623
14679,02/14/24 05:57:47 PM,817.550,5.01,6.35,113.7,-4.480,99.852
14680,02/14/24 06:07:47 PM,817.150,6.01,7.68,117.9,-4.453,99.947
14681,02/14/24 06:17:47 PM,816.550,5.68,7.35,122.1,-4.466,99.997
14682,02/14/24 06:27:47 PM,815.250,5.34,6.01,120.7,-4.442,99.997
14683,02/14/24 06:37:47 PM,812.950,6.35,8.02,106.7,-4.254,99.997
14684,02/14/24 06:47:47 PM,810.050,7.35,8.68,102.5,-4.078,99.997
14685,02/14/24 06:57:47 PM,806.850,7.35,8.68,99.7,-4.078,99.997
14686,02/14/24 07:07:47 PM,803.150,7.01,8.35,106.7,-3.992,99.997
14687,02/14/24 07:17:47 PM,798.150,7.35,9.68,102.5,-3.895,99.997
14688,02/14/24 07:27:47 PM,792.050,7.01,8.02,106.7,-3.927,99.997
14689,02/14/24 07:37:47 PM,784.050,6.35,7.68,113.7,-3.887,99.997
14690,02/14/24 07:47:47 PM,775.050,7.35,8.02,113.7,-3.659,99.997
14691,02/14/24 07:57:47 PM,764.950,7.35,8.02,119.3,-3.429,99.997
14692,02/14/24 08:07:47 PM,752.850,7.35,8.02,117.9,-3.169,99.997
14693,02/14/24 08:17:47 PM,740.750,7.35,8.35,115.1,-3.048,99.997
14694,02/14/24 08:27:47 PM,728.150,7.01,8.02,123.5,-2.984,99.997
14695,02/14/24 08:37:47 PM,711.950,7.35,8.35,130.6,-3.086,99.997
14696,02/14/24 08:47:47 PM,691.350,8.68,9.35,122.1,-2.887,99.997
14697,02/14/24 08:57:47 PM,1069.350,8.02,8.68,119.3,-2.753,99.997
14698,02/14/24 09:07:47 PM,1069.350,7.68,8.68,124.9,-2.791,99.997
14699,02/14/24 09:17:47 PM,1069.350,7.68,8.68,129.2,-2.799,99.997
14700,02/14/24 09:27:47 PM,1069.350,8.02,9.02,126.4,-2.748,99.997
14701,02/14/24 09:37:47 PM,1069.350,8.35,9.35,123.5,-2.651,99.997
14702,02/14/24 09:47:47 PM,1069.350,8.02,9.02,124.9,-2.608,99.997
14703,02/14/24 09:57:47 PM,1069.350,8.02,8.68,122.1,-2.592,99.997
14704,02/14/24 10:07:47 PM,1069.350,8.02,8.68,119.3,-2.536,99.997
14705,02/14/24 10:17:47 PM,1069.350,6.01,7.68,117.9,-2.453,99.997
14706,02/14/24 10:27:47 PM,1069.350,5.01,5.68,116.5,-2.356,99.997
14707,02/14/24 10:37:47 PM,1069.350,5.01,6.35,117.9,-2.292,99.997
14708,02/14/24 10:47:47 PM,1069.350,4.68,6.35,113.7,-2.233,99.997
14709,02/14/24 10:57:47 PM,1069.350,5.34,6.68,112.3,-2.118,99.997
14710,02/14/24 11:07:47 PM,1069.350,5.01,6.35,109.5,-2.067,99.997
14711,02/14/24 11:17:47 PM,1069.350,4.68,6.01,109.5,-2.083,99.997
14712,02/14/24 11:27:47 PM,1069.350,5.01,6.68,106.7,-2.021,99.997
14713,02/14/24 11:37:47 PM,1069.350,5.01,6.01,102.5,-1.938,99.997
14714,02/14/24 11:47:47 PM,1069.350,4.68,6.01,96.9,-1.895,99.997
14715,02/14/24 11:57:47 PM,1069.350,4.68,5.68,98.3,-1.893,99.997
14716,02/15/24 12:07:47 AM,1069.350,4.01,5.34,102.5,-1.817,99.997
14717,02/15/24 12:17:47 AM,1069.350,4.01,5.34,102.5,-1.836,99.997
14718,02/15/24 12:27:47 AM,1069.350,4.68,5.68,89.9,-1.815,99.997
14719,02/15/24 12:37:47 AM,1069.350,4.68,5.68,94.1,-1.834,99.997
14720,02/15/24 12:47:47 AM,1069.350,4.34,5.34,92.7,-1.791,99.997
14721,02/15/24 12:57:47 AM,1069.350,4.68,6.01,108.1,-1.758,99.997
14722,02/15/24 01:07:47 AM,1069.350,3.67,5.68,109.5,-1.590,99.997
14723,02/15/24 01:17:47 AM,1069.350,3.34,5.01,112.3,-1.493,99.997
14724,02/15/24 01:27:47 AM,1069.350,2.00,3.67,105.3,-1.335,99.997
14725,02/15/24 01:37:47 AM,1069.350,3.34,6.35,185.3,-0.531,99.997
14726,02/15/24 01:47:47 AM,1069.350,4.68,8.35,231.6,0.091,99.997
14727,02/15/24 01:57:47 AM,1069.350,4.01,8.35,226.0,0.384,99.997
14728,02/15/24 02:07:47 AM,1069.350,3.67,6.35,230.2,0.603,99.829
14729,02/15/24 02:17:47 AM,1069.350,2.00,3.67,262.5,0.598,99.330
14730,02/15/24 02:27:47 AM,1069.350,1.00,2.34,15.4,0.038,99.818
14731,02/15/24 02:37:47 AM,1069.350,2.00,2.67,64.6,-0.933,99.997
14732,02/15/24 02:47:47 AM,1069.350,2.00,2.67,66.0,-1.249,99.997
14733,02/15/24 02:57:47 AM,1069.350,1.00,2.34,66.0,-1.222,99.997
14734,02/15/24 03:07:47 AM,1069.350,1.00,3.34,66.0,-0.855,99.997
14735,02/15/24 03:17:47 AM,1069.350,2.00,3.67,268.1,-0.147,99.997
14736,02/15/24 03:27:47 AM,1069.350,4.34,7.35,255.5,0.158,99.931
14737,02/15/24 03:37:47 AM,1069.350,5.68,8.02,266.7,0.486,97.494
14738,02/15/24 03:47:47 AM,1069.350,8.68,11.02,278.0,0.598,94.380
14739,02/15/24 03:57:47 AM,1069.350,9.02,11.69,279.4,0.555,95.450
14740,02/15/24 04:07:47 AM,1069.350,9.35,11.35,279.4,0.499,96.185
14741,02/15/24 04:17:47 AM,1069.350,9.02,11.02,271.0,0.443,96.365
14742,02/15/24 04:27:47 AM,1069.350,8.35,11.02,276.6,0.333,97.366
14743,02/15/24 04:37:47 AM,1069.350,8.02,9.68,278.0,0.298,98.100
14744,02/15/24 04:47:47 AM,1069.350,8.35,10.02,279.4,0.228,99.339
14745,02/15/24 04:57:47 AM,1069.350,8.02,9.35,280.8,0.110,99.997
14746,02/15/24 05:07:47 AM,1069.350,7.68,10.35,278.0,0.043,99.997
14747,02/15/24 05:17:47 AM,1069.350,8.02,10.35,279.4,0.108,99.997
14748,02/15/24 05:27:47 AM,1069.350,9.02,12.36,278.0,0.040,99.997
14749,02/15/24 05:37:47 AM,1069.350,8.02,10.02,282.2,-0.040,99.997
14750,02/15/24 05:47:47 AM,1069.350,7.68,9.35,283.6,-0.045,99.997
14751,02/15/24 05:57:47 AM,1069.350,7.35,9.35,282.2,-0.163,99.997
14752,02/15/24 06:07:47 AM,1069.350,7.35,8.68,280.8,-0.153,99.997
14753,02/15/24 06:17:47 AM,1069.350,9.02,11.35,278.0,-0.254,99.997
14754,02/15/24 06:27:47 AM,1069.350,8.02,9.68,278.0,-0.321,99.997
14755,02/15/24 06:37:47 AM,1069.350,8.68,10.69,275.2,-0.292,99.997
14756,02/15/24 06:47:47 AM,1069.350,8.35,10.35,280.8,-0.332,99.997
14757,02/15/24 06:57:47 AM,1069.350,8.02,10.35,283.6,-0.244,99.997
14758,02/15/24 07:07:47 AM,1069.350,8.35,11.02,286.4,-0.158,99.997
14759,02/15/24 07:17:47 AM,1069.350,8.35,10.35,287.8,-0.110,99.997
14760,02/15/24 07:27:47 AM,1069.350,8.35,11.02,289.2,-0.177,99.947
14761,02/15/24 07:37:47 AM,1069.350,8.35,10.35,290.6,-0.185,99.913
14762,02/15/24 07:47:47 AM,1069.350,9.02,11.35,299.0,-0.155,99.451
14763,02/15/24 07:57:47 AM,1069.350,8.68,10.69,300.4,-0.201,99.316
14764,02/15/24 08:07:47 AM,1069.350,9.02,12.02,299.0,-0.321,99.083
14765,02/15/24 08:17:47 AM,1069.350,9.35,12.69,294.8,-0.490,98.528
14766,02/15/24 08:27:47 AM,1069.350,9.35,11.69,300.4,-0.683,99.760
14767,02/15/24 08:37:47 AM,1069.350,8.02,9.35,303.2,-0.766,99.997
14768,02/15/24 08:47:47 AM,1069.350,7.68,9.68,297.6,-0.758,99.997
14769,02/15/24 08:57:47 AM,1069.350,7.01,8.35,293.4,-0.785,99.997
14770,02/15/24 09:07:47 AM,1069.350,6.35,7.35,289.2,-0.978,99.997
14771,02/15/24 09:17:47 AM,1069.350,6.35,7.68,286.4,-0.657,99.072
14772,02/15/24 09:27:47 AM,1069.350,6.35,7.35,286.4,-0.273,97.281
14773,02/15/24 09:37:47 AM,1069.350,6.35,7.35,276.6,-0.380,97.508
14774,02/15/24 09:47:47 AM,1069.350,6.35,7.35,278.0,-0.300,96.896
14775,02/15/24 09:57:47 AM,1069.350,6.35,7.01,276.6,-0.246,96.411
14776,02/15/24 10:07:47 AM,1069.350,5.68,6.35,285.0,-0.131,96.117
14777,02/15/24 10:17:47 AM,1069.350,5.01,6.35,286.4,0.032,95.315
14778,02/15/24 10:27:47 AM,1069.350,4.01,4.68,286.4,0.652,93.248
14779,02/15/24 10:37:47 AM,1069.350,5.01,6.35,282.2,0.633,92.700
14780,02/15/24 10:47:47 AM,1069.350,5.68,7.01,283.6,0.756,92.001
14781,02/15/24 10:57:47 AM,1069.350,5.68,7.35,282.2,1.346,89.570
14782,02/15/24 11:07:47 AM,1069.350,5.34,6.01,280.8,1.354,89.456
14783,02/15/24 11:17:47 AM,1069.350,5.01,6.01,282.2,1.671,87.901
14784,02/15/24 11:27:47 AM,1069.350,4.68,5.68,280.8,1.815,86.847
14785,02/15/24 11:37:47 AM,1069.350,5.34,7.01,286.4,1.579,87.526
14786,02/15/24 11:47:47 AM,1069.350,7.01,9.02,296.2,1.196,88.939
14787,02/15/24 11:57:47 AM,1069.350,9.02,13.02,287.8,0.392,94.586
14788,02/15/24 12:07:47 PM,1069.350,10.02,12.69,290.6,-0.517,99.944
14789,02/15/24 12:17:47 PM,1069.350,9.35,11.35,285.0,-0.455,99.930
14790,02/15/24 12:27:47 PM,1069.350,8.68,10.02,285.0,-0.378,99.776
14791,02/15/24 12:37:47 PM,1069.350,8.35,10.02,287.8,-0.043,98.376
14792,02/15/24 12:47:47 PM,1025.950,9.02,11.69,285.0,0.180,97.057
14793,02/15/24 12:57:47 PM,950.550,9.35,11.35,286.4,0.148,96.249
14794,02/15/24 01:07:47 PM,873.250,9.35,11.02,287.8,0.223,96.133
14795,02/15/24 01:17:47 PM,793.150,8.68,10.35,290.6,0.287,96.419
14796,02/15/24 01:27:47 PM,707.650,8.68,10.35,289.2,0.566,95.781
14797,02/15/24 01:37:47 PM,1069.350,9.35,11.35,292.0,0.542,95.488
14798,02/15/24 01:47:47 PM,1069.350,9.35,11.02,294.8,0.641,95.576
14799,02/15/24 01:57:47 PM,1069.350,10.35,12.02,296.2,0.534,95.460
14800,02/15/24 02:07:47 PM,1069.350,9.68,11.35,301.8,0.477,96.356
14801,02/15/24 02:17:47 PM,1069.350,10.02,13.02,297.6,0.606,96.236
14802,02/15/24 02:27:47 PM,1069.350,10.69,13.02,289.2,0.676,94.678
14803,02/15/24 02:37:47 PM,1069.350,11.02,13.69,289.2,0.850,93.388
14804,02/15/24 02:47:47 PM,1069.350,11.02,13.36,292.0,0.727,93.533
14805,02/15/24 02:57:47 PM,1069.350,12.02,14.69,289.2,0.751,92.944
14806,02/15/24 03:07:47 PM,1069.350,11.02,13.02,299.0,0.826,93.274
14807,02/15/24 03:17:47 PM,1041.450,10.69,13.36,292.0,0.673,93.442
14808,02/15/24 03:27:47 PM,995.050,10.69,13.02,289.2,0.845,92.831
14809,02/15/24 03:37:47 PM,976.650,9.68,13.02,293.4,1.453,89.963
14810,02/15/24 03:47:47 PM,972.950,9.68,12.36,294.8,1.113,90.430
14811,02/15/24 03:57:47 PM,968.250,10.02,12.02,292.0,1.577,88.168
14812,02/15/24 04:07:47 PM,963.750,9.35,11.35,293.4,2.360,85.240
14813,02/15/24 04:17:47 PM,963.650,8.35,10.02,301.8,1.821,87.425
14814,02/15/24 04:27:47 PM,958.450,6.68,8.68,311.7,1.973,87.633
14815,02/15/24 04:37:47 PM,955.850,5.68,7.35,318.7,2.874,84.593
14816,02/15/24 04:47:47 PM,953.750,5.68,7.35,320.1,2.654,85.470
14817,02/15/24 04:57:47 PM,950.450,6.01,7.68,310.3,2.571,85.722
14818,02/15/24 05:07:47 PM,950.850,5.68,6.68,313.1,1.574,89.091
14819,02/15/24 05:17:47 PM,946.550,4.68,5.34,294.8,1.006,91.867
14820,02/15/24 05:27:47 PM,944.150,4.01,5.01,278.0,1.070,91.705
14821,02/15/24 05:37:47 PM,942.450,4.01,4.68,278.0,1.003,92.105
14822,02/15/24 05:47:47 PM,940.550,4.34,5.68,269.6,0.504,96.013
14823,02/15/24 05:57:47 PM,936.850,4.34,5.68,271.0,-0.145,99.983
14824,02/15/24 06:07:47 PM,933.550,6.01,7.01,265.3,-0.442,99.997
14825,02/15/24 06:17:47 PM,930.550,3.34,5.01,275.2,-0.571,99.997
14826,02/15/24 06:27:47 PM,928.050,4.68,6.35,282.2,-0.514,99.997
14827,02/15/24 06:37:47 PM,926.150,4.01,5.01,300.4,-0.619,99.997
14828,02/15/24 06:47:47 PM,924.250,3.34,4.34,314.5,-0.764,99.997
14829,02/15/24 06:57:47 PM,922.650,3.67,4.68,317.3,-0.903,99.997
14830,02/15/24 07:07:47 PM,921.050,2.67,3.67,307.5,-0.989,99.997
14831,02/15/24 07:17:47 PM,919.950,2.00,3.01,279.4,-1.016,99.997
14832,02/15/24 07:27:47 PM,918.850,1.67,2.34,290.6,-1.045,99.997
14833,02/15/24 07:37:47 PM,917.950,1.67,2.34,301.8,-1.064,99.997
14834,02/15/24 07:47:47 PM,917.050,2.00,2.67,292.0,-1.086,99.997
14835,02/15/24 07:57:47 PM,916.250,2.00,2.67,289.2,-1.118,99.997
