"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
5049,06/13/24 03:57:39 PM,832.850,1.34,3.01,223.2,28.301,24.292
5050,06/13/24 04:07:39 PM,832.750,1.00,2.67,39.3,29.287,23.290
5051,06/13/24 04:17:39 PM,832.650,1.34,2.67,164.3,28.818,25.762
5052,06/13/24 04:27:39 PM,832.650,1.34,4.01,261.1,29.049,25.808
5053,06/13/24 04:37:39 PM,832.650,2.00,5.34,294.8,28.706,26.574
5054,06/13/24 04:47:39 PM,832.650,1.67,3.34,294.8,28.976,26.786
5055,06/13/24 04:57:39 PM,832.550,2.00,4.01,276.6,28.684,26.233
5056,06/13/24 05:07:39 PM,832.550,2.34,4.01,322.9,28.824,26.857
5057,06/13/24 05:17:39 PM,832.450,1.34,3.01,352.4,29.864,25.840
5058,06/13/24 05:27:39 PM,832.450,1.34,3.01,315.9,29.443,26.389
5059,06/13/24 05:37:39 PM,832.350,1.34,2.67,300.4,28.907,25.779
5060,06/13/24 05:47:39 PM,832.350,1.00,2.67,328.5,29.606,26.001
5061,06/13/24 05:57:39 PM,832.250,1.34,3.34,306.1,28.593,25.440
5062,06/13/24 06:07:39 PM,832.150,0.67,1.67,30.9,29.059,26.661
5063,06/13/24 06:17:39 PM,832.050,1.00,2.00,287.8,28.118,26.792
5064,06/13/24 06:27:39 PM,831.850,1.34,3.01,256.9,28.698,27.669
5065,06/13/24 06:37:39 PM,831.750,2.00,3.67,251.3,28.628,26.342
5066,06/13/24 06:47:39 PM,831.650,2.00,3.34,242.9,28.309,26.085
5067,06/13/24 06:57:39 PM,831.550,2.00,3.34,261.1,28.341,26.026
5068,06/13/24 07:07:39 PM,831.450,2.00,3.67,290.6,28.081,27.683
5069,06/13/24 07:17:39 PM,831.450,1.67,3.01,311.7,28.218,26.627
5070,06/13/24 07:27:39 PM,831.450,1.00,2.00,301.8,28.301,26.242
5071,06/13/24 07:37:39 PM,831.450,1.67,2.67,254.1,27.762,27.373
5072,06/13/24 07:47:39 PM,831.550,1.67,2.34,245.7,27.515,27.791
5073,06/13/24 07:57:39 PM,831.550,1.67,2.67,213.4,27.006,28.986
5074,06/13/24 08:07:39 PM,831.550,1.67,2.34,209.2,26.614,30.341
5075,06/13/24 08:17:39 PM,831.550,1.34,1.67,199.4,26.349,32.184
5076,06/13/24 08:27:39 PM,831.550,1.34,1.67,189.5,26.110,32.270
5077,06/13/24 08:37:39 PM,831.650,1.67,2.00,199.4,25.456,32.108
5078,06/13/24 08:47:39 PM,831.550,1.34,2.00,261.1,25.446,31.533
5079,06/13/24 08:57:39 PM,831.550,2.00,2.34,266.7,24.384,33.910
5080,06/13/24 09:07:39 PM,831.550,1.67,2.34,161.5,23.794,35.393
5081,06/13/24 09:17:39 PM,831.550,1.67,2.00,282.2,23.293,37.038
5082,06/13/24 09:27:39 PM,831.550,1.67,2.00,289.2,23.223,36.622
5083,06/13/24 09:37:39 PM,831.550,1.34,2.00,113.7,19.448,49.641
5084,06/13/24 09:47:39 PM,831.650,0.33,1.34,96.9,15.408,61.476
5085,06/13/24 09:57:39 PM,831.750,0.33,1.00,162.9,16.660,55.326
5086,06/13/24 10:07:39 PM,831.750,0.33,1.00,143.2,16.228,55.753
5087,06/13/24 10:17:39 PM,831.750,0.00,0.67,108.1,15.129,60.172
5088,06/13/24 10:27:39 PM,831.850,0.33,0.67,103.9,14.547,60.899
5089,06/13/24 10:37:39 PM,831.750,0.33,1.00,103.9,14.730,59.475
5090,06/13/24 10:47:39 PM,831.750,0.00,0.00,112.3,13.539,63.439
5091,06/13/24 10:57:39 PM,831.750,0.00,0.33,110.9,12.880,65.159
5092,06/13/24 11:07:39 PM,831.750,0.00,0.33,112.3,13.488,62.744
5093,06/13/24 11:17:39 PM,831.650,0.33,1.00,112.3,13.301,61.701
5094,06/13/24 11:27:39 PM,831.650,1.00,1.34,235.9,13.681,59.202
5095,06/13/24 11:37:39 PM,831.550,0.33,1.00,244.3,14.311,56.097
5096,06/13/24 11:47:39 PM,831.550,0.33,1.34,259.7,14.770,53.542
5097,06/13/24 11:57:39 PM,831.550,0.67,1.67,164.3,15.059,54.252
5098,06/14/24 12:07:39 AM,831.550,0.67,1.00,188.1,11.759,66.271
5099,06/14/24 12:17:39 AM,831.650,1.00,1.67,255.5,12.242,64.039
5100,06/14/24 12:27:39 AM,831.750,0.67,2.00,259.7,12.882,60.938
5101,06/14/24 12:37:39 AM,831.750,0.67,1.34,258.3,13.357,59.429
5102,06/14/24 12:47:39 AM,831.850,0.00,0.67,247.1,14.083,58.401
5103,06/14/24 12:57:39 AM,831.950,0.67,1.34,74.4,10.628,71.342
5104,06/14/24 01:07:39 AM,832.050,0.67,1.34,19.7,11.483,67.068
5105,06/14/24 01:17:39 AM,832.050,1.67,3.34,297.6,13.853,57.682
5106,06/14/24 01:27:39 AM,832.150,1.00,2.34,283.6,15.183,52.543
5107,06/14/24 01:37:39 AM,832.050,0.33,2.00,160.0,14.073,56.051
5108,06/14/24 01:47:39 AM,832.050,1.34,2.67,242.9,14.687,54.006
5109,06/14/24 01:57:39 AM,832.150,0.67,2.00,146.0,13.266,59.115
5110,06/14/24 02:07:39 AM,832.050,1.00,2.00,71.6,10.767,68.775
5111,06/14/24 02:17:39 AM,831.950,1.34,2.67,322.9,11.684,64.572
5112,06/14/24 02:27:39 AM,832.050,1.34,2.67,220.4,10.625,68.704
5113,06/14/24 02:37:39 AM,832.250,1.00,2.00,181.1,8.944,75.842
5114,06/14/24 02:47:39 AM,832.250,1.34,1.67,248.5,10.033,70.695
5115,06/14/24 02:57:39 AM,831.950,0.67,2.34,256.9,11.150,66.157
5116,06/14/24 03:07:39 AM,832.050,0.33,0.67,271.0,10.990,66.230
5117,06/14/24 03:17:39 AM,832.050,0.33,0.67,240.1,10.542,67.567
5118,06/14/24 03:27:39 AM,832.150,0.33,1.00,241.5,10.392,67.770
5119,06/14/24 03:37:39 AM,832.250,0.33,1.67,244.3,10.317,67.805
5120,06/14/24 03:47:39 AM,832.350,1.34,2.34,276.6,11.864,62.248
5121,06/14/24 03:57:39 AM,832.250,1.34,3.34,259.7,12.277,62.094
5122,06/14/24 04:07:39 AM,832.350,2.34,3.67,275.2,13.175,58.558
5123,06/14/24 04:17:39 AM,832.250,1.00,2.67,300.4,12.620,61.392
5124,06/14/24 04:27:39 AM,832.250,1.00,1.67,214.8,11.633,64.140
5125,06/14/24 04:37:39 AM,832.250,0.33,1.34,327.1,12.258,61.471
5126,06/14/24 04:47:39 AM,832.250,0.33,1.00,73.0,10.577,68.444
5127,06/14/24 04:57:39 AM,832.350,0.67,1.34,148.8,9.660,71.742
5128,06/14/24 05:07:39 AM,832.450,1.67,2.67,273.8,12.781,60.476
5129,06/14/24 05:17:39 AM,832.450,3.01,3.67,290.6,14.360,53.855
5130,06/14/24 05:27:39 AM,832.550,3.01,3.67,292.0,13.866,55.691
5131,06/14/24 05:37:39 AM,832.550,3.01,3.67,289.2,13.756,56.402
5132,06/14/24 05:47:39 AM,832.650,3.01,3.34,289.2,13.872,56.149
5133,06/14/24 05:57:39 AM,832.750,3.01,3.67,285.0,13.223,58.096
5134,06/14/24 06:07:39 AM,832.950,3.01,3.67,292.0,13.488,57.365
5135,06/14/24 06:17:39 AM,833.050,2.67,3.34,292.0,13.403,57.989
5136,06/14/24 06:27:39 AM,833.050,3.01,3.34,290.6,13.134,59.141
5137,06/14/24 06:37:39 AM,833.050,3.01,3.34,289.2,13.319,58.991
5138,06/14/24 06:47:39 AM,833.150,3.01,3.34,292.0,14.035,56.939
5139,06/14/24 06:57:39 AM,833.250,2.67,3.67,289.2,14.486,55.906
5140,06/14/24 07:07:39 AM,833.350,2.67,3.34,289.2,14.756,55.926
5141,06/14/24 07:17:39 AM,833.350,2.34,3.34,289.2,15.290,54.549
5142,06/14/24 07:27:39 AM,833.450,2.34,3.01,299.0,15.638,54.572
5143,06/14/24 07:37:39 AM,833.450,2.67,4.01,286.4,15.909,53.616
5144,06/14/24 07:47:39 AM,833.550,2.67,3.67,282.2,16.459,53.494
5145,06/14/24 07:57:39 AM,833.550,3.01,5.34,278.0,17.081,52.583
5146,06/14/24 08:07:39 AM,833.650,3.01,4.68,272.4,17.955,50.385
5147,06/14/24 08:17:39 AM,833.650,2.67,4.01,282.2,18.118,50.393
5148,06/14/24 08:27:39 AM,833.650,2.67,4.68,271.0,18.601,49.747
5149,06/14/24 08:37:39 AM,833.550,3.34,6.01,278.0,18.936,48.724
5150,06/14/24 08:47:39 AM,833.550,4.68,7.35,256.9,19.826,44.251
5151,06/14/24 08:57:39 AM,833.650,5.34,8.02,251.3,19.885,42.547
5152,06/14/24 09:07:39 AM,833.750,5.01,7.35,51.9,20.078,42.364
5153,06/14/24 09:17:39 AM,833.750,5.68,8.02,46.3,19.982,42.770
5154,06/14/24 09:27:39 AM,833.650,4.68,7.01,61.8,20.309,41.979
5155,06/14/24 09:37:39 AM,833.650,5.01,7.01,39.3,20.311,42.002
5156,06/14/24 09:47:39 AM,833.750,4.68,7.01,70.2,20.614,41.823
5157,06/14/24 09:57:39 AM,833.750,4.68,6.35,70.2,20.845,41.053
5158,06/14/24 10:07:39 AM,833.750,4.01,6.68,84.2,21.156,39.928
5159,06/14/24 10:17:39 AM,833.750,5.34,8.02,96.9,20.987,39.966
5160,06/14/24 10:27:39 AM,833.650,5.01,7.01,88.4,21.269,39.779
5161,06/14/24 10:37:39 AM,833.650,5.34,7.35,57.6,21.563,39.083
5162,06/14/24 10:47:39 AM,833.650,5.34,8.02,46.3,21.652,37.885
5163,06/14/24 10:57:39 AM,833.650,5.68,8.68,46.3,21.799,38.053
5164,06/14/24 11:07:39 AM,833.350,5.68,8.35,44.9,21.939,37.032
5165,06/14/24 11:17:39 AM,833.350,5.68,8.68,42.1,22.360,35.648
5166,06/14/24 11:27:39 AM,833.250,6.35,9.02,42.1,22.228,33.774
5167,06/14/24 11:37:39 AM,833.250,6.35,9.35,42.1,22.255,34.070
5168,06/14/24 11:47:39 AM,833.150,6.68,10.02,46.3,22.352,33.455
5169,06/14/24 11:57:39 AM,833.150,6.35,9.68,42.1,22.976,32.999
5170,06/14/24 12:07:39 PM,833.150,6.68,9.35,106.7,22.762,32.616
5171,06/14/24 12:17:39 PM,833.250,6.01,9.02,127.8,22.858,32.499
5172,06/14/24 12:27:39 PM,833.250,5.01,8.35,136.2,23.454,32.908
5173,06/14/24 12:37:39 PM,833.450,5.34,9.68,136.2,23.419,32.830
5174,06/14/24 12:47:39 PM,834.150,6.01,9.68,133.4,22.907,31.940
5175,06/14/24 12:57:39 PM,834.150,6.01,8.02,124.9,23.118,32.731
5176,06/14/24 01:07:39 PM,834.250,6.68,9.68,126.4,23.046,31.583
5177,06/14/24 01:17:39 PM,834.250,6.01,9.35,89.9,23.344,30.961
5178,06/14/24 01:27:39 PM,834.250,6.35,9.68,74.4,23.191,31.662
5179,06/14/24 01:37:39 PM,834.250,6.35,10.02,66.0,23.306,31.398
5180,06/14/24 01:47:39 PM,834.250,6.68,10.02,63.2,23.172,30.353
5181,06/14/24 01:57:39 PM,834.250,6.35,8.68,272.4,23.097,30.404
5182,06/14/24 02:07:39 PM,834.250,6.01,9.02,278.0,22.936,29.764
5183,06/14/24 02:17:39 PM,834.250,5.34,10.35,276.6,23.086,29.290
5184,06/14/24 02:27:39 PM,834.350,5.34,9.02,283.6,23.094,30.149
5185,06/14/24 02:37:39 PM,834.250,4.34,7.01,282.2,23.151,30.204
5186,06/14/24 02:47:39 PM,834.250,5.01,8.68,279.4,23.282,29.929
5187,06/14/24 02:57:39 PM,834.150,4.68,8.35,280.8,23.094,30.111
5188,06/14/24 03:07:39 PM,833.550,3.67,7.01,278.0,23.655,30.437
5189,06/14/24 03:17:39 PM,832.850,4.01,6.68,282.2,23.521,29.667
5190,06/14/24 03:27:39 PM,832.650,5.34,8.68,255.5,23.601,29.851
5191,06/14/24 03:37:39 PM,832.650,4.68,8.02,252.7,23.794,30.347
5192,06/14/24 03:47:39 PM,832.550,5.01,9.35,244.3,23.899,30.887
5193,06/14/24 03:57:39 PM,832.650,4.01,7.35,278.0,24.212,29.352
5194,06/14/24 04:07:39 PM,832.550,4.01,7.01,259.7,23.979,29.314
5195,06/14/24 04:17:39 PM,832.650,4.01,6.68,276.6,24.153,29.313
5196,06/14/24 04:27:39 PM,832.750,3.01,5.34,293.4,23.917,28.890
5197,06/14/24 04:37:39 PM,832.650,3.67,6.35,300.4,24.255,29.184
5198,06/14/24 04:47:39 PM,832.550,4.68,7.35,317.3,24.419,28.962
5199,06/14/24 04:57:39 PM,832.550,4.01,7.35,317.3,24.330,28.948
5200,06/14/24 05:07:39 PM,832.350,3.34,5.68,285.0,24.320,28.678
5201,06/14/24 05:17:39 PM,832.250,3.01,6.35,285.0,24.424,29.473
5202,06/14/24 05:27:39 PM,832.150,3.67,8.35,299.0,24.352,29.502
5203,06/14/24 05:37:39 PM,832.050,3.34,5.34,294.8,24.269,29.326
5204,06/14/24 05:47:39 PM,831.950,3.34,8.02,283.6,24.403,30.430
5205,06/14/24 05:57:39 PM,831.750,3.67,6.68,261.1,24.226,30.753
5206,06/14/24 06:07:39 PM,831.650,4.01,6.01,303.2,24.084,30.958
5207,06/14/24 06:17:39 PM,831.550,3.67,6.35,310.3,23.952,30.648
5208,06/14/24 06:27:39 PM,831.350,3.67,6.35,301.8,24.062,30.904
5209,06/14/24 06:37:39 PM,831.250,3.67,6.35,294.8,24.092,31.048
5210,06/14/24 06:47:39 PM,831.050,3.67,5.68,300.4,23.944,30.813
5211,06/14/24 06:57:39 PM,830.950,3.01,5.01,317.3,23.815,31.501
5212,06/14/24 07:07:39 PM,830.850,2.67,5.34,293.4,23.901,31.412
5213,06/14/24 07:17:39 PM,830.750,3.01,5.01,311.7,23.614,31.714
5214,06/14/24 07:27:39 PM,830.650,2.00,3.67,318.7,23.499,32.326
5215,06/14/24 07:37:39 PM,830.650,2.67,4.68,311.7,22.802,33.256
5216,06/14/24 07:47:39 PM,830.650,2.34,4.34,308.9,21.478,34.968
5217,06/14/24 07:57:39 PM,830.650,1.67,2.67,303.2,21.134,36.768
5218,06/14/24 08:07:39 PM,830.650,0.67,1.67,286.4,20.990,38.599
5219,06/14/24 08:17:39 PM,830.650,1.00,1.34,286.4,20.716,42.167
5220,06/14/24 08:27:39 PM,830.550,1.00,1.34,272.4,19.979,45.605
5221,06/14/24 08:37:39 PM,830.550,0.67,1.67,265.3,19.025,45.325
5222,06/14/24 08:47:39 PM,830.550,0.67,1.34,275.2,19.008,45.095
5223,06/14/24 08:57:39 PM,830.450,1.00,1.67,265.3,18.014,49.047
5224,06/14/24 09:07:39 PM,830.550,1.00,2.00,261.1,17.008,49.395
5225,06/14/24 09:17:39 PM,830.550,2.34,3.01,276.6,18.019,44.363
5226,06/14/24 09:27:39 PM,830.550,2.34,3.01,290.6,18.325,43.059
5227,06/14/24 09:37:39 PM,830.550,2.34,3.01,287.8,18.073,44.015
5228,06/14/24 09:47:39 PM,830.650,2.67,3.67,275.2,17.121,46.236
5229,06/14/24 09:57:39 PM,830.850,2.67,3.67,266.7,16.644,46.905
5230,06/14/24 10:07:39 PM,830.750,2.34,3.01,279.4,16.550,46.625
5231,06/14/24 10:17:39 PM,830.750,2.34,3.01,272.4,16.244,47.147
5232,06/14/24 10:27:39 PM,830.650,2.67,3.67,265.3,16.311,45.986
5233,06/14/24 10:37:39 PM,830.750,2.67,4.01,278.0,16.655,43.975
5234,06/14/24 10:47:39 PM,830.850,2.67,3.67,280.8,16.984,42.939
5235,06/14/24 10:57:39 PM,830.850,2.67,3.67,280.8,16.443,44.027
5236,06/14/24 11:07:39 PM,830.750,2.67,3.67,290.6,16.255,44.060
5237,06/14/24 11:17:39 PM,830.750,2.67,3.67,289.2,16.277,43.754
5238,06/14/24 11:27:39 PM,830.750,2.34,4.01,290.6,16.169,43.827
5239,06/14/24 11:37:39 PM,830.750,2.67,4.01,297.6,16.180,43.799
5240,06/14/24 11:47:39 PM,830.650,2.67,4.01,299.0,15.990,43.975
5241,06/14/24 11:57:39 PM,830.550,2.67,3.34,299.0,15.858,44.125
5242,06/15/24 12:07:39 AM,830.550,2.34,3.34,297.6,15.606,44.987
5243,06/15/24 12:17:39 AM,830.550,2.34,3.01,299.0,15.834,44.517
5244,06/15/24 12:27:39 AM,830.450,2.00,2.67,293.4,15.966,44.155
5245,06/15/24 12:37:39 AM,830.350,2.00,2.67,296.2,15.746,44.479
5246,06/15/24 12:47:39 AM,830.250,2.34,2.67,290.6,15.563,44.652
5247,06/15/24 12:57:39 AM,830.250,2.67,3.34,279.4,15.054,46.105
5248,06/15/24 01:07:39 AM,830.350,2.00,2.67,276.6,15.140,46.126
5249,06/15/24 01:17:39 AM,830.350,2.00,2.67,278.0,14.888,47.111
5250,06/15/24 01:27:39 AM,830.350,1.67,2.34,301.8,14.419,47.628
5251,06/15/24 01:37:39 AM,830.350,2.00,2.67,292.0,14.781,45.928
5252,06/15/24 01:47:39 AM,830.350,2.34,3.01,299.0,14.268,46.978
5253,06/15/24 01:57:39 AM,830.250,2.00,3.01,290.6,14.185,46.862
5254,06/15/24 02:07:39 AM,830.050,1.67,2.34,285.0,14.260,46.300
5255,06/15/24 02:17:39 AM,830.050,1.67,2.34,287.8,14.188,46.746
5256,06/15/24 02:27:39 AM,830.150,2.00,2.67,297.6,14.403,46.252
5257,06/15/24 02:37:39 AM,830.050,2.34,2.67,292.0,14.384,45.760
5258,06/15/24 02:47:39 AM,830.050,2.34,2.67,292.0,14.124,46.372
5259,06/15/24 02:57:39 AM,829.950,2.34,2.67,290.6,13.882,47.329
5260,06/15/24 03:07:39 AM,829.950,1.34,2.34,287.8,12.716,51.579
5261,06/15/24 03:17:39 AM,829.850,0.33,1.34,19.7,9.649,63.722
5262,06/15/24 03:27:39 AM,829.850,0.67,1.00,50.5,9.724,62.089
5263,06/15/24 03:37:39 AM,829.950,0.67,1.00,39.3,10.368,59.603
5264,06/15/24 03:47:39 AM,829.950,0.33,1.34,12.6,9.890,61.047
5265,06/15/24 03:57:39 AM,829.850,0.33,1.34,21.1,8.537,66.046
5266,06/15/24 04:07:39 AM,829.850,0.33,1.00,144.6,9.510,61.906
5267,06/15/24 04:17:39 AM,829.850,0.00,0.67,167.1,8.437,66.465
5268,06/15/24 04:27:39 AM,829.850,0.00,0.33,258.3,6.896,71.843
5269,06/15/24 04:37:39 AM,829.950,0.00,0.00,261.1,7.394,69.313
5270,06/15/24 04:47:39 AM,829.850,0.00,0.67,261.1,8.317,66.679
5271,06/15/24 04:57:39 AM,829.850,0.33,1.00,261.1,7.049,72.226
5272,06/15/24 05:07:39 AM,829.850,0.00,0.67,254.1,6.622,73.483
5273,06/15/24 05:17:39 AM,829.950,0.00,0.67,258.3,6.582,73.443
5274,06/15/24 05:27:39 AM,829.950,2.00,3.01,285.0,11.231,57.200
5275,06/15/24 05:37:39 AM,829.950,2.34,2.67,327.1,13.059,50.295
5276,06/15/24 05:47:39 AM,829.950,2.34,2.67,313.1,12.939,50.517
5277,06/15/24 05:57:39 AM,829.950,2.34,2.67,317.3,12.813,51.215
5278,06/15/24 06:07:39 AM,829.950,2.00,2.67,318.7,12.727,51.714
5279,06/15/24 06:17:39 AM,829.950,2.34,2.67,322.9,12.609,52.552
5280,06/15/24 06:27:39 AM,830.050,2.34,3.01,321.5,12.472,53.402
5281,06/15/24 06:37:39 AM,829.850,2.34,2.67,303.2,13.043,52.055
5282,06/15/24 06:47:39 AM,829.850,2.00,2.34,155.8,13.054,52.938
5283,06/15/24 06:57:39 AM,829.950,2.00,2.34,287.8,13.424,52.976
5284,06/15/24 07:07:39 AM,829.950,1.67,2.34,282.2,13.853,54.388
5285,06/15/24 07:17:39 AM,830.050,1.34,2.34,275.2,14.494,54.018
5286,06/15/24 07:27:39 AM,830.150,1.34,2.00,272.4,14.389,54.166
5287,06/15/24 07:37:39 AM,830.150,1.67,2.34,276.6,14.531,52.844
5288,06/15/24 07:47:39 AM,830.150,2.00,2.67,255.5,15.193,50.964
5289,06/15/24 07:57:39 AM,830.150,2.34,3.67,198.0,15.389,50.060
5290,06/15/24 08:07:39 AM,830.150,2.67,4.01,202.2,15.354,50.018
5291,06/15/24 08:17:39 AM,830.050,2.67,4.01,192.3,15.555,50.399
5292,06/15/24 08:27:39 AM,830.050,2.67,4.01,148.8,15.931,48.836
5293,06/15/24 08:37:39 AM,830.150,3.34,4.68,148.8,16.108,46.987
5294,06/15/24 08:47:39 AM,830.250,4.68,7.01,155.8,16.003,44.347
5295,06/15/24 08:57:39 AM,830.250,4.01,6.35,188.1,16.011,44.636
5296,06/15/24 09:07:39 AM,830.350,5.01,8.02,182.5,15.719,45.116
5297,06/15/24 09:17:39 AM,830.350,5.34,9.35,196.5,15.789,45.388
5298,06/15/24 09:27:39 AM,830.450,6.01,9.68,168.5,15.585,44.532
5299,06/15/24 09:37:39 AM,830.650,5.34,8.02,109.5,15.596,45.002
5300,06/15/24 09:47:39 AM,830.650,5.68,8.68,136.2,15.512,45.341
5301,06/15/24 09:57:39 AM,830.650,6.35,10.35,112.3,15.167,45.663
5302,06/15/24 10:07:39 AM,830.850,6.01,9.35,113.7,15.008,44.565
5303,06/15/24 10:17:39 AM,830.950,6.35,9.35,64.6,14.818,44.936
5304,06/15/24 10:27:39 AM,831.050,6.01,8.68,259.7,14.786,45.129
5305,06/15/24 10:37:39 AM,831.150,6.35,9.35,259.7,14.604,44.768
5306,06/15/24 10:47:39 AM,831.250,5.34,8.02,259.7,15.059,45.493
5307,06/15/24 10:57:39 AM,831.350,5.34,7.35,255.5,14.722,46.053
5308,06/15/24 11:07:39 AM,831.450,5.34,9.35,259.7,15.097,45.310
5309,06/15/24 11:17:39 AM,831.450,5.68,8.68,259.7,14.571,45.519
5310,06/15/24 11:27:39 AM,831.750,5.34,8.68,271.0,14.665,45.544
5311,06/15/24 11:37:39 AM,831.750,5.34,9.02,278.0,14.574,45.324
5312,06/15/24 11:47:39 AM,831.750,5.68,8.35,263.9,14.818,44.977
5313,06/15/24 11:57:39 AM,831.750,5.68,9.68,268.1,15.346,45.162
5314,06/15/24 12:07:39 PM,831.750,6.35,10.69,262.5,15.151,44.855
5315,06/15/24 12:17:39 PM,831.650,6.35,10.69,275.2,15.129,44.620
5316,06/15/24 12:27:39 PM,831.650,7.01,12.36,259.7,15.041,45.447
5317,06/15/24 12:37:39 PM,831.950,6.35,10.02,268.1,14.791,45.888
5318,06/15/24 12:47:39 PM,832.250,7.01,12.36,279.4,15.008,45.623
5319,06/15/24 12:57:39 PM,832.350,6.68,10.69,273.8,15.094,45.849
5320,06/15/24 01:07:39 PM,832.350,7.01,11.35,262.5,14.689,46.302
5321,06/15/24 01:17:39 PM,832.350,5.68,10.35,280.8,14.992,46.380
5322,06/15/24 01:27:39 PM,832.350,6.68,11.02,266.7,15.196,44.315
5323,06/15/24 01:37:39 PM,832.350,7.01,11.35,263.9,14.949,45.023
5324,06/15/24 01:47:39 PM,832.350,7.35,10.69,265.3,14.936,44.147
5325,06/15/24 01:57:39 PM,832.350,7.35,11.69,256.9,14.657,43.326
5326,06/15/24 02:07:39 PM,832.450,6.68,10.02,268.1,14.826,40.882
5327,06/15/24 02:17:39 PM,832.450,7.01,11.02,271.0,14.722,39.222
5328,06/15/24 02:27:39 PM,832.350,6.35,11.35,279.4,14.614,39.158
5329,06/15/24 02:37:39 PM,832.350,6.01,10.35,271.0,15.156,36.965
5330,06/15/24 02:47:39 PM,832.350,7.35,11.35,275.2,14.593,36.667
5331,06/15/24 02:57:39 PM,832.350,5.68,9.02,278.0,15.260,37.287
5332,06/15/24 03:07:39 PM,832.250,6.68,11.02,279.4,15.078,36.948
5333,06/15/24 03:17:39 PM,831.850,6.68,10.69,268.1,14.692,36.770
5334,06/15/24 03:27:39 PM,831.650,5.68,9.02,278.0,14.864,37.407
5335,06/15/24 03:37:39 PM,831.750,5.01,8.68,283.6,15.025,37.568
5336,06/15/24 03:47:39 PM,831.850,5.68,9.02,275.2,15.086,36.588
5337,06/15/24 03:57:39 PM,831.750,6.01,10.35,269.6,14.711,34.466
5338,06/15/24 04:07:39 PM,831.950,7.01,11.02,293.4,14.657,33.931
5339,06/15/24 04:17:39 PM,832.050,6.35,10.69,283.6,14.697,34.319
5340,06/15/24 04:27:39 PM,832.050,7.01,10.69,280.8,14.722,33.129
5341,06/15/24 04:37:39 PM,832.050,6.68,11.02,285.0,14.652,32.451
5342,06/15/24 04:47:39 PM,832.250,7.01,11.35,279.4,14.542,31.659
5343,06/15/24 04:57:39 PM,832.250,6.68,9.68,262.5,14.416,32.511
5344,06/15/24 05:07:39 PM,832.350,6.68,10.02,273.8,14.293,32.609
5345,06/15/24 05:17:39 PM,832.550,7.01,10.35,271.0,13.933,31.640
5346,06/15/24 05:27:39 PM,832.450,6.01,10.35,279.4,14.067,32.570
5347,06/15/24 05:37:39 PM,832.550,6.01,9.68,282.2,13.907,32.483
5348,06/15/24 05:47:39 PM,832.550,5.34,7.68,282.2,14.156,32.650
5349,06/15/24 05:57:39 PM,832.550,6.01,11.02,283.6,14.110,32.758
5350,06/15/24 06:07:39 PM,832.350,5.01,8.02,283.6,14.118,33.069
5351,06/15/24 06:17:39 PM,832.450,5.01,8.68,276.6,14.159,33.547
5352,06/15/24 06:27:39 PM,832.350,5.34,9.35,289.2,13.896,33.878
5353,06/15/24 06:37:39 PM,832.250,5.68,8.35,280.8,13.880,33.169
5354,06/15/24 06:47:39 PM,832.250,5.34,10.35,290.6,13.936,33.777
5355,06/15/24 06:57:39 PM,832.250,6.35,9.35,283.6,13.604,33.408
5356,06/15/24 07:07:39 PM,832.350,6.01,9.68,287.8,12.877,35.085
5357,06/15/24 07:17:39 PM,832.350,5.01,8.02,294.8,12.724,36.373
5358,06/15/24 07:27:39 PM,832.350,5.68,9.68,294.8,12.724,35.930
5359,06/15/24 07:37:39 PM,832.450,4.01,6.35,294.8,12.762,37.166
5360,06/15/24 07:47:39 PM,832.350,5.01,8.68,303.2,12.748,35.288
5361,06/15/24 07:57:39 PM,832.250,5.68,8.35,310.3,12.250,33.965
5362,06/15/24 08:07:39 PM,832.050,5.68,9.35,317.3,12.352,33.330
5363,06/15/24 08:17:39 PM,832.050,4.68,8.68,311.7,12.700,33.687
5364,06/15/24 08:27:39 PM,832.050,5.68,10.35,292.0,12.748,32.978
5365,06/15/24 08:37:39 PM,832.050,5.34,8.35,287.8,12.571,33.634
5366,06/15/24 08:47:39 PM,832.050,5.01,7.68,289.2,12.330,33.437
5367,06/15/24 08:57:39 PM,832.050,4.68,7.35,307.5,11.877,33.930
5368,06/15/24 09:07:39 PM,832.250,3.34,6.35,314.5,11.268,35.543
5369,06/15/24 09:17:39 PM,832.250,2.34,5.01,318.7,10.703,36.967
5370,06/15/24 09:27:39 PM,832.350,3.67,6.68,318.7,10.657,36.242
5371,06/15/24 09:37:39 PM,832.450,2.67,4.68,317.3,10.274,36.970
5372,06/15/24 09:47:39 PM,832.450,3.34,4.68,325.7,10.102,36.349
5373,06/15/24 09:57:39 PM,832.550,3.34,6.68,318.7,9.968,36.066
5374,06/15/24 10:07:39 PM,832.650,2.34,3.67,318.7,9.520,36.748
5375,06/15/24 10:17:39 PM,832.650,1.67,3.01,301.8,8.965,37.986
