Count,snowDepth,Calibration,Distance Measured,Datetime,Latitude,Longitude,Altitude,Sat Count,HDOP,GGA,RMC
0,75,198,123,0000-00-00 00:00:00+0000,43.285371,-115.285925,1648.8113,37,0.4,"$GPGGA,185329.20,4317.1222324,N,11517.1555105,W,2,37,0.4,1648.8113,M,-18.2590,M,3.6,0133*4F","$GPRMC,185329.40,A,4317.1222341,N,11517.1555097,W,0.0,,060225,12.2,E,D*33"
1,77,198,121,0000-00-00 00:00:00+0000,43.285406,-115.285903,1648.7262,32,0.5,"$GPGGA,185410.20,4317.1243337,N,11517.1541682,W,2,32,0.5,1648.7262,M,-18.2590,M,5.3,0133*47","$GPRMC,185410.40,A,4317.1243302,N,11517.1541693,W,0.0,,060225,12.2,E,D*39"
2,82,198,116,2025-02-06 18:54:31+0000,43.285436,-115.285887,1648.481,35,0.4,"$GPGGA,185430.80,4317.1261728,N,11517.1531950,W,2,35,0.4,1648.4810,M,-18.2590,M,2.5,0133*49","$GPRMC,185431.00,A,4317.1261779,N,11517.1531904,W,0.0,,060225,12.2,E,D*30"
3,83,198,115,0000-00-00 00:00:00+0000,43.285475,-115.285872,1648.4904,37,0.4,"$GPGGA,185459.40,4317.1284841,N,11517.1523090,W,2,37,0.4,1648.4904,M,-18.2590,M,3.5,0133*40","$GPRMC,185459.60,A,4317.1284854,N,11517.1523087,W,0.1,,060225,12.2,E,D*33"
4,85,198,113,2025-02-06 18:55:16+0000,43.285524,-115.285858,1648.0253,36,0.4,"$GPGGA,185515.80,4317.1314578,N,11517.1514516,W,2,36,0.4,1648.0253,M,-18.2590,M,4.9,0133*42","$GPRMC,185516.00,A,4317.1314591,N,11517.1514482,W,0.1,,060225,12.2,E,D*36"
5,81,198,117,0000-00-00 00:00:00+0000,43.285559,-115.285844,1648.1525,36,0.4,"$GPGGA,185712.60,4317.1335598,N,11517.1506592,W,2,36,0.4,1648.1525,M,-18.2590,M,2.2,0133*41","$GPRMC,185712.80,A,4317.1335662,N,11517.1506576,W,0.0,,060225,12.2,E,D*3C"
6,81,198,117,0000-00-00 00:00:00+0000,43.285601,-115.285831,1647.6735,38,0.4,"$GPGGA,185757.00,4317.1360681,N,11517.1498639,W,2,38,0.4,1647.6735,M,-18.2589,M,7.4,0133*47","$GPRMC,185757.20,A,4317.1360668,N,11517.1498691,W,0.0,,060225,12.2,E,D*31"
7,80,198,118,0000-00-00 00:00:00+0000,43.285646,-115.285815,1647.5876,37,0.4,"$GPGGA,185838.00,4317.1387676,N,11517.1488825,W,2,37,0.4,1647.5876,M,-18.2589,M,9.6,0133*4A","$GPRMC,185838.20,A,4317.1387603,N,11517.1488830,W,0.1,234.1,060225,12.2,E,D*1C"
0,85,202,117,0000-00-00 00:00:00+0000,43.285709,-115.2858,1645.9442,36,0.4,"$GPGGA,190712.00,4317.1425494,N,11517.1479863,W,2,36,0.4,1645.9442,M,-18.2589,M,1.7,0133*49","$GPRMC,190712.20,A,4317.1425400,N,11517.1479623,W,0.0,,060225,12.2,E,D*38"
1,79,202,123,2025-02-06 19:08:07+0000,43.285761,-115.285794,1645.9341,36,0.4,"$GPGGA,190806.80,4317.1456356,N,11517.1476411,W,2,36,0.4,1645.9341,M,-18.2589,M,2.5,0133*45","$GPRMC,190807.00,A,4317.1456339,N,11517.1476367,W,0.0,,060225,12.2,E,D*32"
2,76,202,126,0000-00-00 00:00:00+0000,43.285817,-115.285774,1645.4806,38,0.4,"$GPGGA,190859.00,4317.1490404,N,11517.1464520,W,2,38,0.4,1645.4806,M,-18.2589,M,3.1,0133*43","$GPRMC,190859.20,A,4317.1490342,N,11517.1464552,W,0.0,,060225,12.2,E,D*3E"
3,75,202,127,0000-00-00 00:00:00+0000,43.285868,-115.285756,1645.0048,36,0.4,"$GPGGA,190933.60,4317.1520760,N,11517.1453410,W,2,36,0.4,1645.0048,M,-18.2588,M,4.7,0133*4D","$GPRMC,190933.80,A,4317.1520730,N,11517.1453377,W,0.0,,060225,12.2,E,D*37"
4,88,202,114,0000-00-00 00:00:00+0000,43.28592,-115.285742,1644.9261,37,0.4,"$GPGGA,191009.40,4317.1552008,N,11517.1445104,W,2,37,0.4,1644.9261,M,-18.2588,M,5.1,0133*42","$GPRMC,191009.60,A,4317.1551963,N,11517.1445095,W,0.0,,060225,12.2,E,D*3E"
5,94,202,108,0000-00-00 00:00:00+0000,43.28597,-115.285724,1644.8933,38,0.4,"$GPGGA,191048.60,4317.1582267,N,11517.1434519,W,2,38,0.4,1644.8933,M,-18.2588,M,2.3,0133*4A","$GPRMC,191048.80,A,4317.1582288,N,11517.1434453,W,0.0,,060225,12.2,E,D*3D"
6,78,202,124,0000-00-00 00:00:00+0000,43.286028,-115.285707,1644.2356,37,0.4,"$GPGGA,191124.00,4317.1616938,N,11517.1424072,W,2,37,0.4,1644.2356,M,-18.2588,M,1.7,0133*4A","$GPRMC,191124.20,A,4317.1616850,N,11517.1424022,W,0.0,,060225,12.2,E,D*3E"
7,93,202,109,2025-02-06 19:12:07+0000,43.286081,-115.285693,1643.8811,37,0.4,"$GPGGA,191206.80,4317.1648305,N,11517.1415691,W,2,37,0.4,1643.8811,M,-18.2588,M,2.5,0133*43","$GPRMC,191207.00,A,4317.1648289,N,11517.1415618,W,0.0,,060225,12.2,E,D*36"
8,89,202,113,0000-00-00 00:00:00+0000,43.286133,-115.285677,1643.8706,37,0.4,"$GPGGA,191248.20,4317.1679824,N,11517.1406079,W,2,37,0.4,1643.8706,M,-18.2587,M,1.9,0133*42","$GPRMC,191248.20,A,4317.1679824,N,11517.1406079,W,0.1,,060225,12.2,E,D*32"
9,93,202,109,0000-00-00 00:00:00+0000,43.286178,-115.285661,1644.8301,37,0.4,"$GPGGA,191326.40,4317.1706634,N,11517.1396372,W,2,37,0.4,1644.8301,M,-18.2587,M,4.1,0133*44","$GPRMC,191326.60,A,4317.1706671,N,11517.1396321,W,0.0,,060225,12.2,E,D*39"
10,94,202,108,0000-00-00 00:00:00+0000,43.28623,-115.285644,1644.8086,36,0.4,"$GPGGA,191412.20,4317.1738152,N,11517.1386199,W,2,36,0.4,1644.8086,M,-18.2587,M,1.9,0133*4E","$GPRMC,191412.40,A,4317.1738199,N,11517.1386137,W,0.1,,060225,12.2,E,D*32"
11,84,202,118,0000-00-00 00:00:00+0000,43.286284,-115.285634,1645.4179,35,0.4,"$GPGGA,191507.40,4317.1770125,N,11517.1380607,W,2,35,0.4,1645.4179,M,-18.2587,M,3.1,0133*42","$GPRMC,191507.60,A,4317.1770132,N,11517.1380676,W,0.0,,060225,12.2,E,D*3D"
12,85,202,117,0000-00-00 00:00:00+0000,43.286331,-115.28562,1645.2111,34,0.5,"$GPGGA,191603.20,4317.1798545,N,11517.1372279,W,2,34,0.5,1645.2111,M,-18.2587,M,4.9,0133*40","$GPRMC,191603.40,A,4317.1798502,N,11517.1372292,W,0.0,,060225,12.2,E,D*3A"
13,82,202,120,0000-00-00 00:00:00+0000,43.286383,-115.285605,1645.2702,35,0.5,"$GPGGA,191639.20,4317.1829967,N,11517.1362757,W,2,35,0.5,1645.2702,M,-18.2586,M,4.9,0133*4C","$GPRMC,191639.40,A,4317.1829973,N,11517.1362763,W,0.0,,060225,12.2,E,D*36"
14,84,202,118,0000-00-00 00:00:00+0000,43.286433,-115.285591,1645.8911,37,0.4,"$GPGGA,191731.40,4317.1859805,N,11517.1354472,W,2,37,0.4,1645.8911,M,-18.2586,M,3.1,0133*4A","$GPRMC,191731.60,A,4317.1859782,N,11517.1354469,W,0.0,,060225,12.2,E,D*36"
15,90,202,112,0000-00-00 00:00:00+0000,43.286492,-115.285577,1646.1461,37,0.4,"$GPGGA,191832.40,4317.1894927,N,11517.1346263,W,2,37,0.4,1646.1461,M,-18.2586,M,4.1,0133*44","$GPRMC,191832.60,A,4317.1894948,N,11517.1346261,W,0.0,,060225,12.2,E,D*3E"
16,90,202,112,0000-00-00 00:00:00+0000,43.286542,-115.285565,1646.0587,37,0.4,"$GPGGA,192149.00,4317.1925031,N,11517.1339108,W,2,37,0.4,1646.0587,M,-18.2586,M,2.7,0133*4D","$GPRMC,192149.20,A,4317.1925023,N,11517.1339104,W,0.0,,060225,12.2,E,D*3B"
17,86,202,116,2025-02-06 19:22:33+0000,43.286584,-115.285553,1646.1731,38,0.4,"$GPGGA,192232.80,4317.1950451,N,11517.1331769,W,2,38,0.4,1646.1731,M,-18.2586,M,7.5,0133*45","$GPRMC,192233.00,A,4317.1950482,N,11517.1331882,W,0.0,,060225,12.2,E,D*35"
18,87,202,115,0000-00-00 00:00:00+0000,43.286635,-115.285539,1646.4707,36,0.4,"$GPGGA,192319.40,4317.1981019,N,11517.1323180,W,2,36,0.4,1646.4707,M,-18.2586,M,3.1,0133*49","$GPRMC,192319.60,A,4317.1981004,N,11517.1323142,W,0.0,,060225,12.2,E,D*3A"
19,91,202,111,2025-02-06 19:23:52+0000,43.286673,-115.285531,1646.3768,37,0.4,"$GPGGA,192351.80,4317.2003763,N,11517.1318835,W,2,37,0.4,1646.3768,M,-18.2585,M,4.9,0133*4F","$GPRMC,192352.00,A,4317.2003778,N,11517.1318877,W,0.0,,060225,12.2,E,D*38"
20,85,202,117,0000-00-00 00:00:00+0000,43.286725,-115.285513,1646.1181,38,0.4,"$GPGGA,192427.40,4317.2034990,N,11517.1307921,W,2,38,0.4,1646.1181,M,-18.2585,M,5.7,0133*4A","$GPRMC,192427.60,A,4317.2034992,N,11517.1307952,W,0.0,,060225,12.2,E,D*3D"
21,83,202,119,0000-00-00 00:00:00+0000,43.286784,-115.2855,1646.7769,38,0.4,"$GPGGA,192509.60,4317.2070410,N,11517.1299925,W,2,38,0.4,1646.7769,M,-18.2585,M,4.7,0133*45","$GPRMC,192509.80,A,4317.2070428,N,11517.1299889,W,0.0,,060225,12.2,E,D*33"
22,88,202,114,0000-00-00 00:00:00+0000,43.286836,-115.285488,1646.7205,37,0.4,"$GPGGA,192605.20,4317.2101343,N,11517.1293068,W,2,37,0.4,1646.7205,M,-18.2585,M,3.3,0133*41","$GPRMC,192605.40,A,4317.2101373,N,11517.1293079,W,0.0,,060225,12.2,E,D*33"
23,90,202,112,0000-00-00 00:00:00+0000,43.286883,-115.285479,1647.5642,35,0.4,"$GPGGA,192636.60,4317.2129551,N,11517.1287522,W,2,35,0.4,1647.5642,M,-18.2585,M,2.3,0133*43","$GPRMC,192636.80,A,4317.2129549,N,11517.1287623,W,0.0,,060225,12.2,E,D*36"
24,95,202,107,0000-00-00 00:00:00+0000,43.286934,-115.285462,1647.3638,36,0.4,"$GPGGA,192709.20,4317.2160444,N,11517.1277115,W,2,36,0.4,1647.3638,M,-18.2584,M,7.9,0133*4B","$GPRMC,192709.40,A,4317.2160422,N,11517.1277137,W,0.0,,060225,12.2,E,D*3B"
25,90,202,112,0000-00-00 00:00:00+0000,43.286983,-115.285449,1647.9004,37,0.4,"$GPGGA,192746.80,4317.2189779,N,11517.1269495,W,2,37,0.4,1647.9004,M,-18.2584,M,2.9,0133*45","$GPRMC,192746.80,A,4317.2189779,N,11517.1269495,W,0.0,,060225,12.2,E,D*34"
26,101,202,101,2025-02-06 19:28:19+0000,43.287032,-115.285436,1647.8953,36,0.4,"$GPGGA,192818.80,4317.2219428,N,11517.1261745,W,2,36,0.4,1647.8953,M,-18.2584,M,2.5,0133*4D","$GPRMC,192819.00,A,4317.2219411,N,11517.1261733,W,0.0,,060225,12.2,E,D*39"
27,97,202,105,0000-00-00 00:00:00+0000,43.287079,-115.285427,1648.1467,36,0.4,"$GPGGA,192853.20,4317.2247627,N,11517.1256174,W,2,36,0.4,1648.1467,M,-18.2584,M,3.3,0133*45","$GPRMC,192853.40,A,4317.2247576,N,11517.1256220,W,0.0,,060225,12.2,E,D*3B"
28,78,202,124,0000-00-00 00:00:00+0000,43.287132,-115.285412,1648.6658,37,0.4,"$GPGGA,193520.40,4317.2279163,N,11517.1247279,W,2,37,0.4,1648.6658,M,-18.2584,M,4.1,0133*42","$GPRMC,193520.60,A,4317.2279186,N,11517.1247255,W,0.0,,060225,12.2,E,D*35"
29,89,202,113,0000-00-00 00:00:00+0000,43.287183,-115.285396,1648.3917,38,0.4,"$GPGGA,193556.40,4317.2310004,N,11517.1237612,W,2,38,0.4,1648.3917,M,-18.2584,M,4.1,0133*4D","$GPRMC,193556.60,A,4317.2309907,N,11517.1237546,W,0.0,,060225,12.2,E,D*31"
30,91,202,111,2025-02-06 19:36:26+0000,43.287233,-115.285389,1648.6474,38,0.4,"$GPGGA,193625.80,4317.2339597,N,11517.1233231,W,2,38,0.4,1648.6474,M,-18.2583,M,3.5,0133*4A","$GPRMC,193626.00,A,4317.2339602,N,11517.1233294,W,0.0,,060225,12.2,E,D*36"
31,98,202,104,2025-02-06 19:36:58+0000,43.287282,-115.285373,1648.8502,36,0.4,"$GPGGA,193657.80,4317.2369459,N,11517.1223895,W,2,36,0.4,1648.8502,M,-18.2583,M,4.9,0133*47","$GPRMC,193658.00,A,4317.2369504,N,11517.1223942,W,0.0,,060225,12.2,E,D*3E"
32,89,202,113,0000-00-00 00:00:00+0000,43.287333,-115.285362,1648.6353,38,0.4,"$GPGGA,193732.00,4317.2400076,N,11517.1217233,W,2,38,0.4,1648.6353,M,-18.2583,M,3.7,0133*46","$GPRMC,193732.20,A,4317.2400097,N,11517.1217181,W,0.0,,060225,12.2,E,D*36"
33,98,202,104,0000-00-00 00:00:00+0000,43.287389,-115.285346,1648.332,36,0.5,"$GPGGA,193820.80,4317.2433207,N,11517.1207522,W,2,36,0.5,1648.3320,M,-18.2583,M,4.5,0133*4B","$GPRMC,193820.80,A,4317.2433207,N,11517.1207522,W,0.0,,060225,12.2,E,D*37"
34,76,202,126,0000-00-00 00:00:00+0000,43.287443,-115.285329,1648.0382,37,0.4,"$GPGGA,193858.20,4317.2466042,N,11517.1197406,W,2,37,0.4,1648.0382,M,-18.2583,M,5.4,0133*4B","$GPRMC,193858.40,A,4317.2466019,N,11517.1197424,W,0.0,,060225,12.2,E,D*34"
35,103,202,99,0000-00-00 00:00:00+0000,43.287499,-115.285313,1647.9686,37,0.4,"$GPGGA,193943.40,4317.2499349,N,11517.1187558,W,2,37,0.4,1647.9686,M,-18.2582,M,3.1,0133*40","$GPRMC,193943.40,A,4317.2499349,N,11517.1187558,W,0.0,,060225,12.2,E,D*32"
36,84,202,118,0000-00-00 00:00:00+0000,43.287554,-115.285297,1647.5374,37,0.4,"$GPGGA,194018.60,4317.2532462,N,11517.1178404,W,2,37,0.4,1647.5374,M,-18.2582,M,2.3,0133*43","$GPRMC,194018.80,A,4317.2532464,N,11517.1178421,W,0.0,,060225,12.2,E,D*39"
37,87,202,115,0000-00-00 00:00:00+0000,43.287611,-115.285282,1647.4169,35,0.5,"$GPGGA,194053.20,4317.2566580,N,11517.1169192,W,2,35,0.5,1647.4169,M,-18.2582,M,3.3,0133*43","$GPRMC,194053.40,A,4317.2566621,N,11517.1169163,W,0.0,,060225,12.2,E,D*3B"
38,89,202,113,0000-00-00 00:00:00+0000,43.287669,-115.285266,1646.8985,36,0.5,"$GPGGA,194130.40,4317.2601113,N,11517.1159876,W,2,36,0.5,1646.8985,M,-18.2582,M,2.1,0133*4A","$GPRMC,194130.60,A,4317.2601174,N,11517.1159861,W,0.0,,060225,12.2,E,D*30"
39,86,202,116,2025-02-06 19:42:07+0000,43.287723,-115.285252,1647.1351,36,0.5,"$GPGGA,194206.80,4317.2634095,N,11517.1150978,W,2,36,0.5,1647.1351,M,-18.2582,M,2.5,0133*40","$GPRMC,194207.00,A,4317.2634086,N,11517.1150999,W,0.1,,060225,12.2,E,D*35"
40,88,202,114,0000-00-00 00:00:00+0000,43.28778,-115.285237,1647.0424,36,0.5,"$GPGGA,194250.00,4317.2667878,N,11517.1141914,W,2,36,0.5,1647.0424,M,-18.2581,M,3.7,0133*48","$GPRMC,194250.20,A,4317.2667914,N,11517.1141894,W,0.0,,060225,12.2,E,D*3C"
41,89,202,113,0000-00-00 00:00:00+0000,43.287836,-115.285223,1646.8642,35,0.5,"$GPGGA,194324.00,4317.2701642,N,11517.1133845,W,2,35,0.5,1646.8642,M,-18.2581,M,1.7,0133*46","$GPRMC,194324.20,A,4317.2701782,N,11517.1133858,W,0.1,,060225,12.2,E,D*3A"
42,91,202,111,0000-00-00 00:00:00+0000,43.287895,-115.285206,1647.4819,36,0.5,"$GPGGA,194406.00,4317.2737111,N,11517.1123368,W,2,36,0.5,1647.4819,M,-18.2581,M,1.7,0133*4E","$GPRMC,194406.20,A,4317.2737108,N,11517.1123415,W,0.0,,060225,12.2,E,D*39"
43,88,202,114,0000-00-00 00:00:00+0000,43.287948,-115.285195,1647.6409,37,0.4,"$GPGGA,194441.00,4317.2768985,N,11517.1117096,W,2,37,0.4,1647.6409,M,-18.2581,M,3.1,0133*4C","$GPRMC,194441.20,A,4317.2768989,N,11517.1117165,W,0.1,,060225,12.2,E,D*35"
44,83,202,119,0000-00-00 00:00:00+0000,43.288006,-115.285178,1647.7334,36,0.5,"$GPGGA,194514.00,4317.2803679,N,11517.1106642,W,2,36,0.5,1647.7334,M,-18.2581,M,3.7,0133*42","$GPRMC,194514.20,A,4317.2803709,N,11517.1106674,W,0.0,,060225,12.2,E,D*36"
45,75,202,127,0000-00-00 00:00:00+0000,43.288064,-115.285163,1647.3419,36,0.4,"$GPGGA,194549.00,4317.2838458,N,11517.1097645,W,2,36,0.4,1647.3419,M,-18.2580,M,2.7,0133*40","$GPRMC,194549.20,A,4317.2838524,N,11517.1097682,W,0.0,,060225,12.2,E,D*3B"
46,74,202,128,0000-00-00 00:00:00+0000,43.288065,-115.285163,1647.7582,37,0.5,"$GPGGA,194843.20,4317.2838715,N,11517.1097973,W,2,37,0.5,1647.7582,M,-18.2580,M,2.9,0133*4C","$GPRMC,194843.40,A,4317.2838723,N,11517.1097982,W,0.0,,060225,12.2,E,D*30"
47,86,202,116,0000-00-00 00:00:00+0000,43.288123,-115.285146,1647.6554,36,0.5,"$GPGGA,194923.60,4317.2873784,N,11517.1087818,W,2,36,0.5,1647.6554,M,-18.2580,M,1.3,0133*47","$GPRMC,194923.80,A,4317.2873798,N,11517.1087887,W,0.0,,060225,12.2,E,D*31"
48,85,202,117,2025-02-06 19:49:58+0000,43.288179,-115.285135,1647.7228,36,0.5,"$GPGGA,194957.80,4317.2907600,N,11517.1080914,W,2,36,0.5,1647.7228,M,-18.2580,M,5.0,0133*45","$GPRMC,194958.00,A,4317.2907555,N,11517.1080900,W,0.1,,060225,12.2,E,D*3C"
49,84,202,118,0000-00-00 00:00:00+0000,43.288231,-115.285117,1647.5785,35,0.5,"$GPGGA,195039.40,4317.2938323,N,11517.1070498,W,2,35,0.5,1647.5785,M,-18.2580,M,5.1,0133*45","$GPRMC,195039.60,A,4317.2938341,N,11517.1070495,W,0.0,,060225,12.2,E,D*35"
50,71,202,131,0000-00-00 00:00:00+0000,43.288282,-115.285106,1647.7421,35,0.5,"$GPGGA,195108.60,4317.2969033,N,11517.1063689,W,2,35,0.5,1647.7421,M,-18.2579,M,4.3,0133*48","$GPRMC,195108.80,A,4317.2969002,N,11517.1063670,W,0.0,,060225,12.2,E,D*33"
51,86,202,116,2025-02-06 19:51:44+0000,43.288342,-115.285091,1647.9561,36,0.5,"$GPGGA,195144.00,4317.3004931,N,11517.1054663,W,2,36,0.5,1647.9561,M,-18.2579,M,3.7,0133*45","$GPRMC,195144.00,A,4317.3004931,N,11517.1054663,W,0.1,,060225,12.2,E,D*3E"
52,85,202,117,2025-02-06 19:52:19+0000,43.288396,-115.285076,1647.9635,36,0.5,"$GPGGA,195218.80,4317.3037330,N,11517.1045485,W,2,36,0.5,1647.9635,M,-18.2579,M,2.5,0133*47","$GPRMC,195219.00,A,4317.3037331,N,11517.1045428,W,0.0,,060225,12.2,E,D*33"
53,84,202,118,2025-02-06 19:53:21+0000,43.288452,-115.285055,1648.1523,35,0.5,"$GPGGA,195320.80,4317.3071375,N,11517.1032786,W,2,35,0.5,1648.1523,M,-18.2579,M,4.5,0133*48","$GPRMC,195321.00,A,4317.3071414,N,11517.1032819,W,0.0,,060225,12.2,E,D*35"
54,87,202,115,2025-02-06 19:54:01+0000,43.288508,-115.285043,1648.0753,35,0.5,"$GPGGA,195400.80,4317.3104632,N,11517.1025797,W,2,35,0.5,1648.0753,M,-18.2579,M,2.5,0133*4C","$GPRMC,195401.00,A,4317.3104702,N,11517.1025827,W,0.0,,060225,12.2,E,D*3C"
55,91,202,111,0000-00-00 00:00:00+0000,43.28857,-115.285023,1648.6098,36,0.5,"$GPGGA,195434.20,4317.3141882,N,11517.1014065,W,2,36,0.5,1648.6098,M,-18.2578,M,5.4,0133*4F","$GPRMC,195434.40,A,4317.3141853,N,11517.1013977,W,0.0,,060225,12.2,E,D*35"
56,86,202,116,0000-00-00 00:00:00+0000,43.288626,-115.28501,1648.8617,37,0.4,"$GPGGA,195744.20,4317.3175569,N,11517.1005835,W,2,37,0.4,1648.8617,M,-18.2578,M,3.9,0133*4D","$GPRMC,195744.40,A,4317.3175547,N,11517.1005794,W,0.0,,060225,12.2,E,D*3A"
57,78,202,124,0000-00-00 00:00:00+0000,43.288683,-115.284992,1649.1178,37,0.4,"$GPGGA,195825.40,4317.3209625,N,11517.0994941,W,2,37,0.4,1649.1178,M,-18.2578,M,3.1,0133*4C","$GPRMC,195825.60,A,4317.3209585,N,11517.0994883,W,0.0,,060225,12.2,E,D*3F"
58,81,202,121,0000-00-00 00:00:00+0000,43.288743,-115.284972,1649.1298,35,0.5,"$GPGGA,195900.60,4317.3246079,N,11517.0982912,W,2,35,0.5,1649.1298,M,-18.2578,M,2.4,0133*47","$GPRMC,195900.80,A,4317.3246150,N,11517.0982953,W,0.0,,060225,12.2,E,D*3B"
59,90,202,112,0000-00-00 00:00:00+0000,43.28879,-115.284957,1649.077,37,0.4,"$GPGGA,195940.60,4317.3273806,N,11517.0973965,W,2,37,0.4,1649.0770,M,-18.2578,M,2.5,0133*4B","$GPRMC,195940.80,A,4317.3273830,N,11517.0974035,W,0.0,,060225,12.2,E,D*36"
60,88,202,114,0000-00-00 00:00:00+0000,43.288855,-115.284939,1649.8195,37,0.4,"$GPGGA,200026.00,4317.3312720,N,11517.0963602,W,2,37,0.4,1649.8195,M,-18.2577,M,3.7,0135*46","$GPRMC,200026.20,A,4317.3312749,N,11517.0963572,W,0.0,,060225,12.2,E,D*3D"
61,90,202,112,0000-00-00 00:00:00+0000,43.28891,-115.284923,1649.8607,36,0.4,"$GPGGA,200120.00,4317.3346083,N,11517.0953840,W,2,36,0.4,1649.8607,M,-18.2577,M,3.7,0135*48","$GPRMC,200120.20,A,4317.3346097,N,11517.0953808,W,0.0,,060225,12.2,E,D*3C"
62,89,202,113,2025-02-06 20:01:54+0000,43.288965,-115.284906,1650.4808,35,0.4,"$GPGGA,200153.80,4317.3379151,N,11517.0943491,W,2,35,0.4,1650.4808,M,-18.2577,M,1.5,0135*41","$GPRMC,200154.00,A,4317.3379165,N,11517.0943529,W,0.0,,060225,12.2,E,D*32"
63,93,202,109,0000-00-00 00:00:00+0000,43.289021,-115.28489,1649.9877,36,0.4,"$GPGGA,200228.00,4317.3412862,N,11517.0934213,W,2,36,0.4,1649.9877,M,-18.2577,M,5.2,0135*44","$GPRMC,200228.20,A,4317.3412932,N,11517.0934237,W,0.0,,060225,12.2,E,D*30"
64,99,202,103,2025-02-06 20:03:05+0000,43.289086,-115.284871,1650.1634,36,0.4,"$GPGGA,200305.00,4317.3451491,N,11517.0922868,W,2,36,0.4,1650.1634,M,-18.2576,M,2.9,0135*48","$GPRMC,200305.00,A,4317.3451491,N,11517.0922868,W,0.0,,060225,12.2,E,D*38"
65,90,202,112,2025-02-06 20:03:39+0000,43.289142,-115.284855,1650.1331,36,0.4,"$GPGGA,200338.80,4317.3485051,N,11517.0912956,W,2,36,0.4,1650.1331,M,-18.2576,M,4.5,0135*4A","$GPRMC,200339.00,A,4317.3485024,N,11517.0912957,W,0.0,,060225,12.2,E,D*3A"
66,111,202,91,0000-00-00 00:00:00+0000,43.289204,-115.284841,1650.0014,37,0.4,"$GPGGA,200419.20,4317.3522593,N,11517.0904690,W,2,37,0.4,1650.0014,M,-18.2576,M,2.9,0135*4F","$GPRMC,200419.40,A,4317.3522580,N,11517.0904709,W,0.0,,060225,12.2,E,D*3E"
67,96,202,106,0000-00-00 00:00:00+0000,43.289261,-115.284825,1649.5443,37,0.4,"$GPGGA,200520.60,4317.3556441,N,11517.0895279,W,2,37,0.4,1649.5443,M,-18.2576,M,4.3,0135*40","$GPRMC,200520.60,A,4317.3556441,N,11517.0895279,W,0.0,,060225,12.2,E,D*33"
68,89,202,113,0000-00-00 00:00:00+0000,43.289315,-115.284808,1649.3349,38,0.4,"$GPGGA,200619.20,4317.3588771,N,11517.0884857,W,2,38,0.4,1649.3349,M,-18.2576,M,2.9,0135*40","$GPRMC,200619.40,A,4317.3588747,N,11517.0884912,W,0.0,,060225,12.2,E,D*38"
69,92,202,110,0000-00-00 00:00:00+0000,43.289376,-115.284788,1649.3235,37,0.4,"$GPGGA,200659.40,4317.3625352,N,11517.0872826,W,2,37,0.4,1649.3235,M,-18.2575,M,3.0,0135*42","$GPRMC,200659.60,A,4317.3625345,N,11517.0872800,W,0.0,,060225,12.2,E,D*37"
70,103,202,99,0000-00-00 00:00:00+0000,43.289434,-115.284774,1648.9988,37,0.4,"$GPGGA,200740.00,4317.3660231,N,11517.0864296,W,2,37,0.4,1648.9988,M,-18.2575,M,5.2,0135*4E","$GPRMC,200740.20,A,4317.3660225,N,11517.0864296,W,0.0,,060225,12.2,E,D*3E"
71,89,202,113,0000-00-00 00:00:00+0000,43.289494,-115.284755,1648.8694,38,0.4,"$GPGGA,200822.00,4317.3696642,N,11517.0853008,W,2,38,0.4,1648.8694,M,-18.2575,M,5.2,0135*41","$GPRMC,200822.20,A,4317.3696654,N,11517.0852988,W,0.0,,060225,12.2,E,D*3F"
0,94,190,96,0000-00-00 00:00:00+0000,43.306473,-115.279957,1660.9658,26,0.6,"$GPGGA,220730.00,4318.3883653,N,11516.7974405,W,2,26,0.6,1660.9658,M,-18.2511,M,1.6,0135*45","$GPRMC,220730.20,A,4318.3883675,N,11516.7974457,W,0.1,,060225,12.3,E,D*3B"
1,74,190,116,2025-02-06 22:07:41+0000,43.306442,-115.279991,1660.7108,26,0.6,"$GPGGA,220740.80,4318.3865124,N,11516.7994517,W,1,26,0.6,1660.7108,M,-18.2512,M,,*6B","$GPRMC,220741.00,A,4318.3865066,N,11516.7994667,W,0.0,,060225,12.3,E,A*38"
2,75,190,115,2025-02-06 22:08:02+0000,43.306412,-115.280012,1660.9428,27,0.5,"$GPGGA,220801.80,4318.3847454,N,11516.8007161,W,2,27,0.5,1660.9428,M,-18.2512,M,3.4,0131*48","$GPRMC,220802.00,A,4318.3847467,N,11516.8007088,W,0.0,,060225,12.3,E,D*3B"
3,71,190,119,0000-00-00 00:00:00+0000,43.306376,-115.280033,1659.9904,26,0.6,"$GPGGA,220816.60,4318.3825377,N,11516.8019688,W,2,26,0.6,1659.9904,M,-18.2512,M,5.5,0131*41","$GPRMC,220816.60,A,4318.3825377,N,11516.8019688,W,0.1,,060225,12.3,E,D*32"
4,76,190,114,2025-02-06 22:08:28+0000,43.306338,-115.280057,1658.1068,27,0.5,"$GPGGA,220827.80,4318.3803063,N,11516.8034252,W,2,27,0.5,1658.1068,M,-18.2512,M,11.4,0131*7F","$GPRMC,220828.00,A,4318.3803028,N,11516.8034317,W,0.1,,060225,12.3,E,D*38"
